seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,500,10,10.0,112.0,-0.15008546572826179,-0.13635270540903122,OPTIMAL,29,0,0
1,500,10,10.0,128.0,-0.1474739259576266,-0.13635270540903122,OPTIMAL,36,0,0
1,500,10,10.0,131.0,-0.14697696550951708,-0.13635270540903122,OPTIMAL,39,0,0
1,500,10,10.0,139.0,-0.14488268540682725,-0.13814473581427936,OPTIMAL,43,0,0
1,500,10,10.0,150.0,-0.1444798738176612,-0.13814473581427936,OPTIMAL,48,0,0
1,500,10,10.0,156.0,-0.14382008165901533,-0.13814473581427936,OPTIMAL,52,0,0
1,500,10,10.0,170.0,-0.143445804301138,-0.13814473581427936,OPTIMAL,57,0,0
1,500,10,10.0,183.0,-0.1422743097692552,-0.13814473581427936,OPTIMAL,65,0,0
1,500,10,10.0,197.0,-0.14218737242898127,-0.13814473581427936,OPTIMAL,72,0,0
1,500,10,10.0,209.0,-0.14163348180233104,-0.13814473581427936,OPTIMAL,76,0,0
1,500,10,10.0,224.0,-0.14123575130020924,-0.13814473581427936,OPTIMAL,84,0,0
1,500,10,10.0,248.0,-0.14090802238853073,-0.13814473581427936,OPTIMAL,88,0,0
1,500,10,10.0,283.0,-0.14063769443820212,-0.13814473581427936,OPTIMAL,97,0,0
1,500,10,10.0,321.0,-0.14022762480101844,-0.13814473581427936,OPTIMAL,105,0,0
1,500,10,10.0,369.0,-0.1401707968363878,-0.13814473581427936,OPTIMAL,115,0,0
1,500,10,10.0,433.0,-0.13997397211565604,-0.13814473581427936,OPTIMAL,125,0,0
1,500,10,10.0,493.0,-0.13969983354437573,-0.13814473581427936,OPTIMAL,135,0,0
1,500,10,10.0,554.0,-0.1394915427400394,-0.13814473581427936,OPTIMAL,144,0,0
