seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
4,800,10,10.0,532.0,-0.1009985765263768,-0.06228265820934397,OPTIMAL,33,0,0
4,800,10,10.0,564.0,-0.09990779087197547,-0.08814673123802706,OPTIMAL,38,0,0
4,800,10,10.0,593.0,-0.0991787065521091,-0.08814673123802706,OPTIMAL,44,0,0
4,800,10,10.0,619.0,-0.09834947903500521,-0.08814673123802706,OPTIMAL,50,0,0
4,800,10,10.0,652.0,-0.09816903731507823,-0.08858391846990891,OPTIMAL,55,0,0
4,800,10,10.0,679.0,-0.09731380758928847,-0.08858391846990891,OPTIMAL,61,0,0
4,800,10,10.0,714.0,-0.09682126569338198,-0.08858391846990891,OPTIMAL,67,0,0
4,800,10,10.0,755.0,-0.096268496445005,-0.08858391846990891,OPTIMAL,74,0,0
4,800,10,10.0,806.0,-0.09595721633392701,-0.08858391846990891,OPTIMAL,81,0,0
4,800,10,10.0,844.0,-0.09576175518416294,-0.08858391846990891,OPTIMAL,88,0,0
4,800,10,10.0,933.0,-0.09515848945420244,-0.08858391846990891,OPTIMAL,96,0,0
4,800,10,10.0,979.0,-0.09508468582351295,-0.08858391846990891,OPTIMAL,103,0,0
4,800,10,10.0,1030.0,-0.09496069774431828,-0.08858391846990891,OPTIMAL,111,0,0
4,800,10,10.0,1127.0,-0.094635711525413,-0.08858391846990891,OPTIMAL,118,0,0
4,800,10,10.0,1244.0,-0.09443970135703822,-0.08858391846990891,OPTIMAL,129,0,0
4,800,10,10.0,1376.0,-0.09440294727795731,-0.08858391846990891,OPTIMAL,137,0,0
4,800,10,10.0,1571.0,-0.09431075831068209,-0.08858391846990891,OPTIMAL,146,0,0
4,800,10,10.0,1806.0,-0.09417157674119184,-0.08858391846990891,OPTIMAL,156,0,0
4,800,10,10.0,2011.0,-0.09408929860077131,-0.08858391846990891,OPTIMAL,171,0,0
4,800,10,10.0,2196.0,-0.0939968960931388,-0.08858391846990891,OPTIMAL,182,0,0
