seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,700,10,10.0,216.0,-0.1133314143078255,-0.0992332298880715,OPTIMAL,24,0,0
7,700,10,10.0,231.0,-0.11127719661919006,-0.10175344518194328,OPTIMAL,28,0,0
7,700,10,10.0,242.0,-0.11126496216930618,-0.10231155920620008,OPTIMAL,30,0,0
7,700,10,10.0,262.0,-0.11000466261784926,-0.10231155920620008,OPTIMAL,36,0,0
7,700,10,10.0,282.0,-0.10921381339196468,-0.10231155920620008,OPTIMAL,42,0,0
7,700,10,10.0,311.0,-0.10822838289789871,-0.10231155920620008,OPTIMAL,50,0,0
7,700,10,10.0,328.0,-0.10746588037568895,-0.10231155920620008,OPTIMAL,56,0,0
7,700,10,10.0,364.0,-0.10684660095776055,-0.10231155920620008,OPTIMAL,63,0,0
7,700,10,10.0,404.0,-0.10684660095776055,-0.10231155920620008,OPTIMAL,67,0,0
7,700,10,10.0,444.0,-0.10663932024827086,-0.10231155920620008,OPTIMAL,74,0,0
7,700,10,10.0,486.0,-0.10618317575487428,-0.10231155920620008,OPTIMAL,80,0,0
7,700,10,10.0,539.0,-0.10560706199160402,-0.10231155920620008,OPTIMAL,90,0,0
7,700,10,10.0,571.0,-0.10558333595323284,-0.10231155920620008,OPTIMAL,95,0,0
7,700,10,10.0,716.0,-0.10521323583901583,-0.10231155920620008,OPTIMAL,108,0,0
7,700,10,10.0,819.0,-0.10505321707623949,-0.10231155920620008,OPTIMAL,116,0,0
7,700,10,10.0,957.0,-0.10505321707623949,-0.10231155920620008,OPTIMAL,128,0,0
7,700,10,10.0,1063.0,-0.10487253795900842,-0.10231155920620008,OPTIMAL,135,0,0
7,700,10,10.0,1235.0,-0.10462501738938368,-0.10231155920620008,OPTIMAL,147,0,0
7,700,10,10.0,1434.0,-0.10458986432660031,-0.10231155920620008,OPTIMAL,159,0,0
7,700,10,10.0,1579.0,-0.10452062218037092,-0.10231155920620008,OPTIMAL,170,0,0
7,700,10,10.0,1911.0,-0.1043361291374894,-0.10231155920620008,OPTIMAL,182,0,0
7,700,10,10.0,2218.0,-0.10427720757236456,-0.10231155920620008,OPTIMAL,193,0,0
7,700,10,10.0,2422.0,-0.10421686562339777,-0.10231155920620008,OPTIMAL,200,0,0
7,700,10,10.0,2762.0,-0.1041480666680048,-0.10231155920620008,OPTIMAL,211,0,0
7,700,10,10.0,3212.0,-0.10396061422674567,-0.10231155920620008,OPTIMAL,223,0,0
7,700,10,10.0,3677.0,-0.10383648049654559,-0.10231155920620008,OPTIMAL,239,0,0
7,700,10,10.0,4195.0,-0.10380946865052225,-0.10231155920620008,OPTIMAL,253,0,0
7,700,10,10.0,4911.0,-0.1037581398526062,-0.10231155920620008,OPTIMAL,266,0,0
7,700,10,10.0,6154.0,-0.10365497051285433,-0.10231155920620008,OPTIMAL,280,0,0
7,700,10,10.0,6901.0,-0.10356846143701735,-0.10231155920620008,OPTIMAL,292,0,0
7,700,10,10.0,7830.0,-0.10347050375272837,-0.10231155920620008,OPTIMAL,308,0,0
7,700,10,10.0,8865.0,-0.10337515579413221,-0.10231155920620008,OPTIMAL,329,0,0
7,700,10,10.0,9773.0,-0.10330311985837874,-0.10231155920620008,OPTIMAL,342,0,0
