seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,800,10,10.0,244.0,-0.10053595294734874,-0.07844467386073116,OPTIMAL,20,0,0
9,800,10,10.0,299.0,-0.10053595294734874,-0.09166234411978083,OPTIMAL,27,0,0
9,800,10,10.0,326.0,-0.09907373656411234,-0.09175342845897395,OPTIMAL,33,0,0
9,800,10,10.0,360.0,-0.0982480067183566,-0.09175342845897395,OPTIMAL,39,0,0
9,800,10,10.0,387.0,-0.09767649345483664,-0.09175342845897395,OPTIMAL,44,0,0
9,800,10,10.0,444.0,-0.09656862636988159,-0.09175342845897395,OPTIMAL,51,0,0
9,800,10,10.0,484.0,-0.0963239616316706,-0.09175342845897395,OPTIMAL,56,0,0
9,800,10,10.0,553.0,-0.09597012324129967,-0.09175342845897395,OPTIMAL,64,0,0
9,800,10,10.0,599.0,-0.09572636107196057,-0.09175342845897395,OPTIMAL,70,0,0
9,800,10,10.0,676.0,-0.09528800576231072,-0.09175342845897395,OPTIMAL,78,0,0
9,800,10,10.0,762.0,-0.09486275233757356,-0.09175342845897395,OPTIMAL,90,0,0
9,800,10,10.0,849.0,-0.0946891749596527,-0.09175342845897395,OPTIMAL,100,0,0
9,800,10,10.0,879.0,-0.09462971452150484,-0.09175342845897395,OPTIMAL,105,0,0
9,800,10,10.0,947.0,-0.09431307551102981,-0.09175342845897395,OPTIMAL,113,0,0
9,800,10,10.0,1058.0,-0.09401301258949005,-0.09175342845897395,OPTIMAL,121,0,0
9,800,10,10.0,1163.0,-0.09392237331873046,-0.09175342845897395,OPTIMAL,131,0,0
9,800,10,10.0,1344.0,-0.09372171983712366,-0.09175342845897395,OPTIMAL,141,0,0
9,800,10,10.0,1558.0,-0.09369910478114642,-0.09175342845897395,OPTIMAL,152,0,0
9,800,10,10.0,1775.0,-0.09356423468021366,-0.09175342845897395,OPTIMAL,162,0,0
9,800,10,10.0,2027.0,-0.09348881786226616,-0.09175342845897395,OPTIMAL,174,0,0
9,800,10,10.0,2467.0,-0.09344187736586118,-0.09175342845897395,OPTIMAL,185,0,0
9,800,10,10.0,2851.0,-0.09332451231793369,-0.09175342845897395,OPTIMAL,194,0,0
9,800,10,10.0,3530.0,-0.09318698881904541,-0.09175342845897395,OPTIMAL,210,0,0
9,800,10,10.0,3946.0,-0.09307286840127345,-0.09175342845897395,OPTIMAL,221,0,0
9,800,10,10.0,4919.0,-0.092980822190033,-0.09175342845897395,OPTIMAL,236,0,0
9,800,10,10.0,5747.0,-0.09293529777155557,-0.09175342845897395,OPTIMAL,251,0,0
9,800,10,10.0,6399.0,-0.09288907295910084,-0.09175342845897395,OPTIMAL,268,0,0
9,800,10,10.0,7051.0,-0.0928301756868763,-0.09175342845897395,OPTIMAL,284,0,0
9,800,10,10.0,8981.0,-0.09273705966179902,-0.09175342845897395,OPTIMAL,301,0,0
9,800,10,10.0,10685.0,-0.09265753857310668,-0.09175342845897395,OPTIMAL,317,0,0
