seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,500,10,20.0,72.0,-0.1610094746378694,-0.14930981230891988,OPTIMAL,21,0,0
9,500,10,20.0,81.0,-0.15796814804965542,-0.15030334582873553,OPTIMAL,26,0,0
9,500,10,20.0,91.0,-0.15796814804965542,-0.15030334582873553,OPTIMAL,30,0,0
9,500,10,20.0,98.0,-0.15726009677058214,-0.15128714838878699,OPTIMAL,35,0,0
9,500,10,20.0,122.0,-0.15648943825197376,-0.15128714838878699,OPTIMAL,47,0,0
9,500,10,20.0,129.0,-0.15624324484746496,-0.15128714838878699,OPTIMAL,52,0,0
9,500,10,20.0,136.0,-0.15572910239960974,-0.15128714838878699,OPTIMAL,57,0,0
9,500,10,20.0,140.0,-0.15515645164850095,-0.1521660585440411,OPTIMAL,61,0,0
9,500,10,20.0,150.0,-0.15459518308831546,-0.1521660585440411,OPTIMAL,68,0,0
9,500,10,20.0,164.0,-0.15411648413019305,-0.1521660585440411,OPTIMAL,73,0,0
9,500,10,20.0,175.0,-0.15404072089749926,-0.1521660585440411,OPTIMAL,78,0,0
9,500,10,20.0,189.0,-0.1539425832581125,-0.1526943816115391,OPTIMAL,85,0,0
