seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
8,200,10,20.0,108.0,-0.3435309601091588,-0.3344693412538695,OPTIMAL,32,0,0
8,200,10,20.0,119.0,-0.34345773508382327,-0.3344693412538695,OPTIMAL,42,0,0
8,200,10,20.0,134.0,-0.340938786909186,-0.3344693412538695,OPTIMAL,52,0,0
8,200,10,20.0,141.0,-0.3403935565623907,-0.3344693412538695,OPTIMAL,57,0,0
8,200,10,20.0,159.0,-0.3395261893439583,-0.3344693412538695,OPTIMAL,65,0,0
8,200,10,20.0,216.0,-0.3385561517965484,-0.3344693412538695,OPTIMAL,80,0,0
8,200,10,20.0,240.0,-0.3380821118820688,-0.3344693412538695,OPTIMAL,92,0,0
8,200,10,20.0,306.0,-0.33752841204800726,-0.3344693412538695,OPTIMAL,112,0,0
