seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
3,500,10,20.0,105.0,-0.16031673867538643,-0.15133931453203806,OPTIMAL,28,0,0
3,500,10,20.0,113.0,-0.16031673867538643,-0.15133931453203806,OPTIMAL,34,0,0
3,500,10,20.0,127.0,-0.15874467346913246,-0.15133931453203806,OPTIMAL,39,0,0
3,500,10,20.0,134.0,-0.15800952327846024,-0.15133931453203806,OPTIMAL,44,0,0
3,500,10,20.0,141.0,-0.1574839557540131,-0.15207628573849025,OPTIMAL,51,0,0
3,500,10,20.0,151.0,-0.1562676355231609,-0.1521408337385208,OPTIMAL,57,0,0
3,500,10,20.0,157.0,-0.1562676355231609,-0.1521408337385208,OPTIMAL,61,0,0
3,500,10,20.0,162.0,-0.15584329742867717,-0.15216185812246152,OPTIMAL,66,0,0
3,500,10,20.0,181.0,-0.15543275193066874,-0.15220797329239452,OPTIMAL,71,0,0
3,500,10,20.0,207.0,-0.1549177110623946,-0.1522170181512766,OPTIMAL,85,0,0
3,500,10,20.0,259.0,-0.1549177110623946,-0.15302524114961924,OPTIMAL,108,0,0
3,500,10,20.0,303.0,-0.1549177110623946,-0.15383438886610298,OPTIMAL,128,0,0
