seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,900,10,10.0,535.0,-0.09272375698849103,-0.06240134599452313,OPTIMAL,28,0,0
5,900,10,10.0,566.0,-0.09089063041033346,-0.08049959649554983,OPTIMAL,34,0,0
5,900,10,10.0,594.0,-0.08956771071989544,-0.08049959649554983,OPTIMAL,38,0,0
5,900,10,10.0,631.0,-0.0886057450642804,-0.08049959649554983,OPTIMAL,45,0,0
5,900,10,10.0,686.0,-0.0886057450642804,-0.08172096367323672,OPTIMAL,54,0,0
5,900,10,10.0,722.0,-0.0875138229770748,-0.08172096367323672,OPTIMAL,60,0,0
5,900,10,10.0,756.0,-0.08723774360534817,-0.08172096367323672,OPTIMAL,68,0,0
5,900,10,10.0,803.0,-0.08702992939556922,-0.08172096367323672,OPTIMAL,73,0,0
5,900,10,10.0,845.0,-0.08659327529258856,-0.08172096367323672,OPTIMAL,79,0,0
5,900,10,10.0,923.0,-0.08573669566404239,-0.08172096367323672,OPTIMAL,86,0,0
5,900,10,10.0,984.0,-0.08573669566404239,-0.08172096367323672,OPTIMAL,93,0,0
5,900,10,10.0,1064.0,-0.08556494902460543,-0.08172096367323672,OPTIMAL,102,0,0
5,900,10,10.0,1125.0,-0.08519355515777054,-0.08172096367323672,OPTIMAL,107,0,0
5,900,10,10.0,1260.0,-0.08500930550548622,-0.08172096367323672,OPTIMAL,116,0,0
5,900,10,10.0,1358.0,-0.08486453765614894,-0.08172096367323672,OPTIMAL,124,0,0
5,900,10,10.0,1497.0,-0.0848314902439309,-0.08172096367323672,OPTIMAL,133,0,0
5,900,10,10.0,1696.0,-0.08472292353940722,-0.08172096367323672,OPTIMAL,142,0,0
5,900,10,10.0,1921.0,-0.08453649258527271,-0.08172096367323672,OPTIMAL,152,0,0
5,900,10,10.0,2141.0,-0.0844284328963023,-0.08172096367323672,OPTIMAL,160,0,0
5,900,10,10.0,2359.0,-0.08436303319395114,-0.08172096367323672,OPTIMAL,171,0,0
5,900,10,10.0,2666.0,-0.08426266008074007,-0.08172096367323672,OPTIMAL,183,0,0
5,900,10,10.0,2922.0,-0.0841748611082957,-0.08172096367323672,OPTIMAL,195,0,0
5,900,10,10.0,3406.0,-0.08409648270413826,-0.08172096367323672,OPTIMAL,205,0,0
5,900,10,10.0,3835.0,-0.08405690261854577,-0.08172096367323672,OPTIMAL,217,0,0
5,900,10,10.0,4446.0,-0.08398760380041156,-0.08172096367323672,OPTIMAL,228,0,0
5,900,10,10.0,5041.0,-0.08392490574910347,-0.08172096367323672,OPTIMAL,247,0,0
5,900,10,10.0,5548.0,-0.08381895735654471,-0.08172096367323672,OPTIMAL,257,0,0
5,900,10,10.0,7795.0,-0.08374233750079357,-0.08172096367323672,OPTIMAL,273,0,0
5,900,10,10.0,9427.0,-0.08368264044190071,-0.08172096367323672,OPTIMAL,285,0,0
5,900,10,10.0,10578.0,-0.08362247350991629,-0.08172096367323672,OPTIMAL,298,0,0
5,900,10,10.0,11745.0,-0.08357718988972643,-0.08172096367323672,OPTIMAL,313,0,0
5,900,10,10.0,13716.0,-0.08353932539363172,-0.08172096367323672,OPTIMAL,327,0,0
5,900,10,10.0,17793.0,-0.08347984387092076,-0.08172096367323672,OPTIMAL,344,0,0
5,900,10,10.0,21030.0,-0.08341151823328431,-0.08172096367323672,OPTIMAL,360,0,0
5,900,10,10.0,23730.0,-0.08334953635704072,-0.08172096367323672,OPTIMAL,376,0,0
5,900,10,10.0,26852.0,-0.08331267115063845,-0.08172096367323672,OPTIMAL,396,0,0
5,900,10,10.0,30595.0,-0.0832687875275055,-0.08172096367323672,OPTIMAL,412,0,0
5,900,10,10.0,34614.0,-0.0832131827368383,-0.08172096367323672,OPTIMAL,432,0,0
5,900,10,10.0,38216.0,-0.08319884263486396,-0.08172096367323672,OPTIMAL,446,0,0
5,900,10,10.0,52159.0,-0.08314090321944234,-0.08172096367323672,OPTIMAL,468,0,0
5,900,10,10.0,68205.0,-0.08310358655610912,-0.08172096367323672,OPTIMAL,491,0,0
5,900,10,10.0,74607.0,-0.08309642372002629,-0.08172096367323672,OPTIMAL,503,0,0
5,900,10,10.0,78033.0,-0.08307636634408289,-0.08172096367323672,OPTIMAL,515,0,0
5,900,10,10.0,84809.0,-0.08305574535402409,-0.08172096367323672,OPTIMAL,536,0,0
5,900,10,10.0,97374.0,-0.08302961982723334,-0.08172096367323672,OPTIMAL,556,0,0
5,900,10,10.0,103494.0,-0.08300638522181619,-0.08172096367323672,OPTIMAL,567,0,0
5,900,10,10.0,109976.0,-0.08295773498326643,-0.08172096367323672,OPTIMAL,591,0,0
5,900,10,10.0,118954.0,-0.08294010039474639,-0.08172096367323672,OPTIMAL,612,0,0
5,900,10,10.0,136377.0,-0.08290896551554973,-0.08172096367323672,OPTIMAL,634,0,0
5,900,10,10.0,150952.0,-0.082892766472693,-0.08172096367323672,OPTIMAL,653,0,0
5,900,10,10.0,156997.0,-0.08285149568165946,-0.08172096367323672,OPTIMAL,674,0,0
5,900,10,10.0,162250.0,-0.08281640879838736,-0.08172096367323672,OPTIMAL,697,0,0
5,900,10,10.0,172382.0,-0.08277953722565375,-0.08172096367323672,OPTIMAL,717,0,0
5,900,10,10.0,190078.0,-0.08274893904234316,-0.08172096367323672,OPTIMAL,741,0,0
5,900,10,10.0,201385.0,-0.08273588879917906,-0.08172096367323672,OPTIMAL,757,0,0
5,900,10,10.0,211782.0,-0.0827113277797114,-0.08172096367323672,OPTIMAL,775,0,0
5,900,10,10.0,228220.0,-0.08270060159894485,-0.08172096367323672,OPTIMAL,791,0,0
5,900,10,10.0,247946.0,-0.08268137414318813,-0.08172096367323672,OPTIMAL,816,0,0
5,900,10,10.0,257962.0,-0.08264156239039493,-0.08172096367323672,OPTIMAL,837,0,0
5,900,10,10.0,271880.0,-0.08257446818320659,-0.08172096367323672,OPTIMAL,862,0,0
5,900,10,10.0,277895.0,-0.0825567068927816,-0.08172096367323672,OPTIMAL,881,0,0
5,900,10,10.0,281733.0,-0.08253208214915533,-0.08172096367323672,OPTIMAL,898,0,0
