seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
11,800,10,10.0,560.0,-0.10105092014465147,-0.09013237631850604,OPTIMAL,30,0,0
11,800,10,10.0,574.0,-0.10047813597791694,-0.09086231158790598,OPTIMAL,34,0,0
11,800,10,10.0,627.0,-0.10027191972138164,-0.09086231158790598,OPTIMAL,39,0,0
11,800,10,10.0,658.0,-0.09849737792432658,-0.09086231158790598,OPTIMAL,45,0,0
11,800,10,10.0,671.0,-0.09751942472526692,-0.09086231158790598,OPTIMAL,50,0,0
11,800,10,10.0,700.0,-0.09744844200156964,-0.09086231158790598,OPTIMAL,55,0,0
11,800,10,10.0,744.0,-0.09662253136944564,-0.09156038138174041,OPTIMAL,61,0,0
11,800,10,10.0,787.0,-0.0960263138698989,-0.09156038138174041,OPTIMAL,68,0,0
11,800,10,10.0,839.0,-0.09561754513207957,-0.09156038138174041,OPTIMAL,77,0,0
11,800,10,10.0,868.0,-0.0954985752290975,-0.09156038138174041,OPTIMAL,82,0,0
11,800,10,10.0,940.0,-0.09525506654951993,-0.09156038138174041,OPTIMAL,92,0,0
11,800,10,10.0,1035.0,-0.0946874313376598,-0.09156038138174041,OPTIMAL,102,0,0
11,800,10,10.0,1144.0,-0.09463978006882605,-0.09156038138174041,OPTIMAL,113,0,0
11,800,10,10.0,1183.0,-0.09462109389771373,-0.09156038138174041,OPTIMAL,118,0,0
11,800,10,10.0,1280.0,-0.09440120384207484,-0.09156038138174041,OPTIMAL,125,0,0
11,800,10,10.0,1455.0,-0.09415084436264938,-0.09156038138174041,OPTIMAL,136,0,0
11,800,10,10.0,1738.0,-0.0940621122502679,-0.09156038138174041,OPTIMAL,145,0,0
11,800,10,10.0,1928.0,-0.09396182398021019,-0.09156038138174041,OPTIMAL,156,0,0
11,800,10,10.0,2125.0,-0.09386527319910282,-0.09156038138174041,OPTIMAL,163,0,0
11,800,10,10.0,2324.0,-0.09367304242038554,-0.09156038138174041,OPTIMAL,175,0,0
11,800,10,10.0,2593.0,-0.09358918827989698,-0.09156038138174041,OPTIMAL,184,0,0
11,800,10,10.0,3160.0,-0.09345291134118794,-0.09156038138174041,OPTIMAL,200,0,0
11,800,10,10.0,3612.0,-0.09339406719527808,-0.09156038138174041,OPTIMAL,210,0,0
11,800,10,10.0,4322.0,-0.0933372401062906,-0.09156038138174041,OPTIMAL,224,0,0
11,800,10,10.0,5013.0,-0.09328777597691368,-0.09156038138174041,OPTIMAL,240,0,0
11,800,10,10.0,6062.0,-0.09320004328548107,-0.09156038138174041,OPTIMAL,261,0,0
11,800,10,10.0,7096.0,-0.09314097975386385,-0.09156038138174041,OPTIMAL,277,0,0
11,800,10,10.0,8547.0,-0.09307442103980153,-0.09156038138174041,OPTIMAL,290,0,0
11,800,10,10.0,10263.0,-0.09295942365955798,-0.09156038138174041,OPTIMAL,304,0,0
11,800,10,10.0,11185.0,-0.09291712479750674,-0.09156038138174041,OPTIMAL,320,0,0
11,800,10,10.0,12871.0,-0.0927971155537902,-0.09156038138174041,OPTIMAL,339,0,0
11,800,10,10.0,14509.0,-0.092730217686244,-0.09156038138174041,OPTIMAL,356,0,0
11,800,10,10.0,16312.0,-0.0927078363381322,-0.09156038138174041,OPTIMAL,369,0,0
11,800,10,10.0,17405.0,-0.09266548159582134,-0.09156038138174041,OPTIMAL,385,0,0
11,800,10,10.0,18439.0,-0.09263090185605963,-0.09156038138174041,OPTIMAL,408,0,0
11,800,10,10.0,20975.0,-0.09260744716109272,-0.09156038138174041,OPTIMAL,432,0,0
11,800,10,10.0,23695.0,-0.09255508640696389,-0.09156038138174041,OPTIMAL,447,0,0
11,800,10,10.0,27210.0,-0.0925191420262506,-0.09156038138174041,OPTIMAL,467,0,0
11,800,10,10.0,32190.0,-0.09250109049962946,-0.09156038138174041,OPTIMAL,487,0,0
11,800,10,10.0,37669.0,-0.09246266686521237,-0.09156038138174041,OPTIMAL,503,0,0
