seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
6,400,10,20.0,90.0,-0.19362770874722807,-0.14112859803460406,OPTIMAL,31,0,0
6,400,10,20.0,100.0,-0.1928988074826083,-0.1837296844896197,OPTIMAL,39,0,0
6,400,10,20.0,106.0,-0.19198374338585567,-0.1837296844896197,OPTIMAL,44,0,0
6,400,10,20.0,110.0,-0.19115734874932122,-0.1837296844896197,OPTIMAL,48,0,0
6,400,10,20.0,115.0,-0.19068772754458702,-0.1837296844896197,OPTIMAL,53,0,0
6,400,10,20.0,121.0,-0.18994644964121904,-0.18527889232663192,OPTIMAL,59,0,0
6,400,10,20.0,131.0,-0.18957646457881544,-0.185332247325038,OPTIMAL,67,0,0
6,400,10,20.0,165.0,-0.18957646457881544,-0.185332247325038,OPTIMAL,84,0,0
6,400,10,20.0,188.0,-0.18957646457881544,-0.18673808933310418,OPTIMAL,100,0,0
6,400,10,20.0,193.0,-0.1885272072839682,-0.18691508083825883,OPTIMAL,104,0,0
