seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,600,10,10.0,166.0,-0.1288213135781679,-0.09706185518629726,OPTIMAL,24,0,0
7,600,10,10.0,186.0,-0.12802564782789022,-0.11346475069039952,OPTIMAL,29,0,0
7,600,10,10.0,197.0,-0.125576986791929,-0.11346475069039952,OPTIMAL,33,0,0
7,600,10,10.0,206.0,-0.12519940764808574,-0.11358885660827998,OPTIMAL,37,0,0
7,600,10,10.0,219.0,-0.12442496490212993,-0.11358885660827998,OPTIMAL,43,0,0
7,600,10,10.0,251.0,-0.12358509758365865,-0.11358885660827998,OPTIMAL,52,0,0
7,600,10,10.0,259.0,-0.12284514315765682,-0.11358885660827998,OPTIMAL,56,0,0
7,600,10,10.0,288.0,-0.12193825966469357,-0.11358885660827998,OPTIMAL,66,0,0
7,600,10,10.0,333.0,-0.12193825966469357,-0.11358885660827998,OPTIMAL,74,0,0
7,600,10,10.0,362.0,-0.12175739806252472,-0.11358885660827998,OPTIMAL,80,0,0
7,600,10,10.0,406.0,-0.1214856146952886,-0.11358885660827998,OPTIMAL,86,0,0
7,600,10,10.0,457.0,-0.12126290423390015,-0.11358885660827998,OPTIMAL,96,0,0
7,600,10,10.0,530.0,-0.12088810504647501,-0.11358885660827998,OPTIMAL,106,0,0
7,600,10,10.0,617.0,-0.12052504948460743,-0.11358885660827998,OPTIMAL,118,0,0
7,600,10,10.0,705.0,-0.12032482180628164,-0.11358885660827998,OPTIMAL,125,0,0
7,600,10,10.0,781.0,-0.12024393990435986,-0.11358885660827998,OPTIMAL,131,0,0
7,600,10,10.0,853.0,-0.12018643556494177,-0.11358885660827998,OPTIMAL,140,0,0
7,600,10,10.0,995.0,-0.1200404059612854,-0.11358885660827998,OPTIMAL,149,0,0
7,600,10,10.0,1084.0,-0.12001430666290616,-0.11358885660827998,OPTIMAL,160,0,0
7,600,10,10.0,1371.0,-0.11974699218371995,-0.11358885660827998,OPTIMAL,171,0,0
7,600,10,10.0,1561.0,-0.11957952039488522,-0.11358885660827998,OPTIMAL,179,0,0
7,600,10,10.0,1943.0,-0.11940413033278797,-0.11358885660827998,OPTIMAL,192,0,0
7,600,10,10.0,2232.0,-0.11927347174626407,-0.11358885660827998,OPTIMAL,206,0,0
7,600,10,10.0,2575.0,-0.1191855242881989,-0.11358885660827998,OPTIMAL,219,0,0
7,600,10,10.0,3021.0,-0.11910980394087811,-0.11358885660827998,OPTIMAL,232,0,0
7,600,10,10.0,3415.0,-0.11900557640025394,-0.11358885660827998,OPTIMAL,247,0,0
7,600,10,10.0,3958.0,-0.11887960656587711,-0.11358885660827998,OPTIMAL,258,0,0
7,600,10,10.0,4893.0,-0.11877401916176399,-0.11358885660827998,OPTIMAL,272,0,0
7,600,10,10.0,5708.0,-0.11866637435847074,-0.11358885660827998,OPTIMAL,286,0,0
7,600,10,10.0,6504.0,-0.11845131001400024,-0.11358885660827998,OPTIMAL,298,0,0
7,600,10,10.0,7313.0,-0.11834647973886452,-0.11358885660827998,OPTIMAL,314,0,0
7,600,10,10.0,8602.0,-0.11822983472679147,-0.11358885660827998,OPTIMAL,332,0,0
7,600,10,10.0,10043.0,-0.1181604999567713,-0.11358885660827998,OPTIMAL,345,0,0
7,600,10,10.0,12471.0,-0.11813082791411622,-0.11358885660827998,OPTIMAL,360,0,0
7,600,10,10.0,13767.0,-0.11809208808673538,-0.11358885660827998,OPTIMAL,371,0,0
7,600,10,10.0,14544.0,-0.11805368028464946,-0.11358885660827998,OPTIMAL,381,0,0
7,600,10,10.0,15398.0,-0.11798272324903553,-0.11358885660827998,OPTIMAL,395,0,0
7,600,10,10.0,16436.0,-0.11793405215223952,-0.11358885660827998,OPTIMAL,415,0,0
7,600,10,10.0,17482.0,-0.11784951552336906,-0.11358885660827998,OPTIMAL,429,0,0
7,600,10,10.0,18312.0,-0.11779734620359364,-0.11358885660827998,OPTIMAL,441,0,0
7,600,10,10.0,19154.0,-0.11767775715252331,-0.11358885660827998,OPTIMAL,460,0,0
7,600,10,10.0,20315.0,-0.11762591653127057,-0.11358885660827998,OPTIMAL,474,0,0
7,600,10,10.0,22505.0,-0.1175855429432193,-0.11358885660827998,OPTIMAL,496,0,0
7,600,10,10.0,23948.0,-0.11752158515297109,-0.11358885660827998,OPTIMAL,511,0,0
7,600,10,10.0,26502.0,-0.11746369084641298,-0.11358885660827998,OPTIMAL,531,0,0
7,600,10,10.0,28017.0,-0.11743507124651226,-0.11358885660827998,OPTIMAL,544,0,0
7,600,10,10.0,29747.0,-0.11739429400083765,-0.11358885660827998,OPTIMAL,559,0,0
7,600,10,10.0,31769.0,-0.11733773413572444,-0.11358885660827998,OPTIMAL,576,0,0
7,600,10,10.0,34284.0,-0.11722649697857532,-0.11358885660827998,OPTIMAL,593,0,0
7,600,10,10.0,35307.0,-0.11713945725400808,-0.11358885660827998,OPTIMAL,610,0,0
7,600,10,10.0,36701.0,-0.11709367951368212,-0.11358885660827998,OPTIMAL,628,0,0
7,600,10,10.0,38070.0,-0.11700971050607654,-0.11358885660827998,OPTIMAL,644,0,0
7,600,10,10.0,39375.0,-0.11695313384299105,-0.11358885660827998,OPTIMAL,659,0,0
7,600,10,10.0,40997.0,-0.11690169089514268,-0.11358885660827998,OPTIMAL,673,0,0
7,600,10,10.0,43108.0,-0.1168566251773473,-0.11358885660827998,OPTIMAL,693,0,0
7,600,10,10.0,46308.0,-0.11677556647206046,-0.11358885660827998,OPTIMAL,712,0,0
7,600,10,10.0,47848.0,-0.11663115025117793,-0.11358885660827998,OPTIMAL,730,0,0
7,600,10,10.0,49971.0,-0.11655900963298796,-0.11358885660827998,OPTIMAL,748,0,0
7,600,10,10.0,51925.0,-0.11644932288563417,-0.11358885660827998,OPTIMAL,766,0,0
7,600,10,10.0,52849.0,-0.1163555963693784,-0.11358885660827998,OPTIMAL,780,0,0
7,600,10,10.0,73302.0,-0.11624841596443657,-0.11358885660827998,OPTIMAL,796,0,0
7,600,10,10.0,79587.0,-0.11618594413060213,-0.11358885660827998,OPTIMAL,818,0,0
7,600,10,10.0,89739.0,-0.1160821894344398,-0.11358885660827998,OPTIMAL,841,0,0
7,600,10,10.0,94977.0,-0.11604045271138946,-0.11358885660827998,OPTIMAL,857,0,0
7,600,10,10.0,102351.0,-0.11595434843786905,-0.11358885660827998,OPTIMAL,875,0,0
7,600,10,10.0,110405.0,-0.11586308417165898,-0.11358885660827998,OPTIMAL,896,0,0
7,600,10,10.0,119594.0,-0.1158245703837067,-0.11358885660827998,OPTIMAL,912,0,0
7,600,10,10.0,131138.0,-0.11581149669722336,-0.11358885660827998,OPTIMAL,929,0,0
