seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
9,300,10,20.0,50.0,-0.2442188926577732,-0.2331937328788305,OPTIMAL,25,0,0
9,300,10,20.0,55.0,-0.24258939087987383,-0.2331937328788305,OPTIMAL,31,0,0
9,300,10,20.0,59.0,-0.24134755116226814,-0.2331937328788305,OPTIMAL,35,0,0
9,300,10,20.0,63.0,-0.24011125801642755,-0.2331937328788305,OPTIMAL,40,0,0
9,300,10,20.0,72.0,-0.23933926966470143,-0.2337393732344665,OPTIMAL,52,0,0
9,300,10,20.0,77.0,-0.23819726426568413,-0.23420663161539323,OPTIMAL,59,0,0
9,300,10,20.0,88.0,-0.23819726426568413,-0.23420663161539323,OPTIMAL,65,0,0
9,300,10,20.0,94.0,-0.2374240505384677,-0.23420663161539323,OPTIMAL,71,0,0
9,300,10,20.0,106.0,-0.23680120295355203,-0.23420663161539323,OPTIMAL,76,0,0
9,300,10,20.0,115.0,-0.23680120295355203,-0.23420663161539323,OPTIMAL,85,0,0
9,300,10,20.0,197.0,-0.23629693672375,-0.23420663161539323,OPTIMAL,110,0,0
