seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
8,900,10,10.0,74036.0,-0.08338301809227001,-0.08214114575012536,OPTIMAL,655,0,0
8,900,10,10.0,79839.0,-0.0833284130670209,-0.08214114575012536,OPTIMAL,675,0,0
8,900,10,10.0,84387.0,-0.08327310276920681,-0.08214114575012536,OPTIMAL,696,0,0
8,900,10,10.0,88633.0,-0.08322885842477563,-0.08214114575012536,OPTIMAL,717,0,0
8,900,10,10.0,94869.0,-0.08318536233870504,-0.08214114575012536,OPTIMAL,737,0,0
8,900,10,10.0,101620.0,-0.0831356365824615,-0.08214114575012536,OPTIMAL,756,0,0
8,900,10,10.0,113061.0,-0.08308794001309645,-0.08214114575012536,OPTIMAL,778,0,0
8,900,10,10.0,129236.0,-0.08305740354984792,-0.08214114575012536,OPTIMAL,803,0,0
8,900,10,10.0,148937.0,-0.08301439980443313,-0.08214114575012536,OPTIMAL,830,0,0
8,900,10,10.0,156476.0,-0.0829750098487248,-0.08214114575012536,OPTIMAL,850,0,0
8,900,10,10.0,164068.0,-0.08293182866801906,-0.08214114575012536,OPTIMAL,870,0,0
