seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
4,600,10,10.0,237.0,-0.12668996735720123,-0.1156736728528961,OPTIMAL,35,0,0
4,600,10,10.0,250.0,-0.12668996735720123,-0.1156736728528961,OPTIMAL,41,0,0
4,600,10,10.0,257.0,-0.12512464279657673,-0.11586126067221263,OPTIMAL,46,0,0
4,600,10,10.0,276.0,-0.12492949805437947,-0.11586126067221263,OPTIMAL,54,0,0
4,600,10,10.0,289.0,-0.12360408990470535,-0.11586126067221263,OPTIMAL,60,0,0
4,600,10,10.0,308.0,-0.1229442129301212,-0.11586126067221263,OPTIMAL,64,0,0
4,600,10,10.0,327.0,-0.12235169852643048,-0.11586126067221263,OPTIMAL,73,0,0
4,600,10,10.0,353.0,-0.1212884239348659,-0.11586126067221263,OPTIMAL,82,0,0
4,600,10,10.0,370.0,-0.12126819292097832,-0.11586126067221263,OPTIMAL,87,0,0
4,600,10,10.0,402.0,-0.12097896648144077,-0.11586126067221263,OPTIMAL,94,0,0
4,600,10,10.0,441.0,-0.12066829202737292,-0.11586126067221263,OPTIMAL,102,0,0
4,600,10,10.0,476.0,-0.12038395154903389,-0.11586126067221263,OPTIMAL,111,0,0
4,600,10,10.0,531.0,-0.12013569699351323,-0.11586126067221263,OPTIMAL,120,0,0
4,600,10,10.0,593.0,-0.11984806526675651,-0.11586126067221263,OPTIMAL,127,0,0
4,600,10,10.0,625.0,-0.11957766064459618,-0.11586126067221263,OPTIMAL,134,0,0
4,600,10,10.0,711.0,-0.1193133006103799,-0.11586126067221263,OPTIMAL,146,0,0
4,600,10,10.0,796.0,-0.11913717256382529,-0.11586126067221263,OPTIMAL,155,0,0
4,600,10,10.0,941.0,-0.1189480339417443,-0.11586126067221263,OPTIMAL,166,0,0
4,600,10,10.0,1070.0,-0.11889477395111583,-0.11586126067221263,OPTIMAL,180,0,0
4,600,10,10.0,1256.0,-0.11865765001935158,-0.11586126067221263,OPTIMAL,195,0,0
4,600,10,10.0,1407.0,-0.11859072638353535,-0.11586126067221263,OPTIMAL,206,0,0
4,600,10,10.0,1632.0,-0.11846107811316935,-0.11586126067221263,OPTIMAL,220,0,0
4,600,10,10.0,2126.0,-0.11837473685202325,-0.11586126067221263,OPTIMAL,235,0,0
4,600,10,10.0,2299.0,-0.11832925207707001,-0.11586126067221263,OPTIMAL,248,0,0
4,600,10,10.0,2547.0,-0.11828022035620901,-0.11586126067221263,OPTIMAL,258,0,0
4,600,10,10.0,2902.0,-0.1181885573486938,-0.11586126067221263,OPTIMAL,277,0,0
4,600,10,10.0,3687.0,-0.11808692875095207,-0.11586126067221263,OPTIMAL,294,0,0
4,600,10,10.0,4405.0,-0.11803952964902424,-0.11586126067221263,OPTIMAL,312,0,0
4,600,10,10.0,5356.0,-0.11794943382669784,-0.11586126067221263,OPTIMAL,326,0,0
4,600,10,10.0,6259.0,-0.1179049065637098,-0.11586126067221263,OPTIMAL,343,0,0
4,600,10,10.0,6795.0,-0.1178629070150708,-0.11586126067221263,OPTIMAL,358,0,0
4,600,10,10.0,7978.0,-0.117735592493106,-0.11586126067221263,OPTIMAL,377,0,0
4,600,10,10.0,8843.0,-0.11767990843207807,-0.11586126067221263,OPTIMAL,397,0,0
4,600,10,10.0,10316.0,-0.11763258516160144,-0.11586126067221263,OPTIMAL,412,0,0
4,600,10,10.0,11212.0,-0.11756984789014177,-0.11586126067221263,OPTIMAL,426,0,0
4,600,10,10.0,12943.0,-0.11749939038190524,-0.11586126067221263,OPTIMAL,441,0,0
4,600,10,10.0,13878.0,-0.11734818149450033,-0.11586126067221263,OPTIMAL,456,0,0
4,600,10,10.0,16718.0,-0.11724621035989982,-0.11586126067221263,OPTIMAL,478,0,0
4,600,10,10.0,18249.0,-0.11715682060534721,-0.11586126067221263,OPTIMAL,494,0,0
4,600,10,10.0,20324.0,-0.11706241476328692,-0.11586126067221263,OPTIMAL,516,0,0
4,600,10,10.0,25812.0,-0.11700210075184458,-0.11586126067221263,OPTIMAL,539,0,0
