seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
2,500,10,20.0,143.0,-0.16072737113128713,-0.1484989444721709,OPTIMAL,26,0,0
2,500,10,20.0,152.0,-0.16057048326423629,-0.15171274093781587,OPTIMAL,31,0,0
2,500,10,20.0,166.0,-0.1586645642544029,-0.15185697207408697,OPTIMAL,37,0,0
2,500,10,20.0,172.0,-0.1581968034487859,-0.15194923511524294,OPTIMAL,42,0,0
2,500,10,20.0,180.0,-0.15731766666651126,-0.1520260249810692,OPTIMAL,47,0,0
2,500,10,20.0,198.0,-0.1565472443157318,-0.1523861262976613,OPTIMAL,55,0,0
2,500,10,20.0,212.0,-0.15560793676515483,-0.1523861262976613,OPTIMAL,62,0,0
2,500,10,20.0,223.0,-0.15542423799675037,-0.1523861262976613,OPTIMAL,69,0,0
2,500,10,20.0,241.0,-0.15477998094373682,-0.1523861262976613,OPTIMAL,74,0,0
2,500,10,20.0,251.0,-0.15472895020375171,-0.1523861262976613,OPTIMAL,80,0,0
2,500,10,20.0,259.0,-0.15450043841561262,-0.1523861262976613,OPTIMAL,86,0,0
2,500,10,20.0,272.0,-0.15430098661297445,-0.1523861262976613,OPTIMAL,93,0,0
2,500,10,20.0,295.0,-0.15418189382473474,-0.1523861262976613,OPTIMAL,103,0,0
2,500,10,20.0,311.0,-0.15396720440400632,-0.1523861262976613,OPTIMAL,109,0,0
2,500,10,20.0,557.0,-0.1538466096628643,-0.1523861262976613,OPTIMAL,135,0,0
