seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
10,700,10,10.0,263.0,-0.11347227977820948,-0.07852530644770905,OPTIMAL,25,0,0
10,700,10,10.0,276.0,-0.11261478646604531,-0.10149277265608216,OPTIMAL,29,0,0
10,700,10,10.0,311.0,-0.11164320952393046,-0.10149277265608216,OPTIMAL,35,0,0
10,700,10,10.0,332.0,-0.1108550725373134,-0.10149277265608216,OPTIMAL,41,0,0
10,700,10,10.0,339.0,-0.1093611276052304,-0.10268889984542486,OPTIMAL,44,0,0
10,700,10,10.0,378.0,-0.1093611276052304,-0.10268889984542486,OPTIMAL,52,0,0
10,700,10,10.0,399.0,-0.10829774949394658,-0.10268889984542486,OPTIMAL,60,0,0
10,700,10,10.0,433.0,-0.10774663352439301,-0.10268889984542486,OPTIMAL,68,0,0
10,700,10,10.0,460.0,-0.10774663352439301,-0.10268889984542486,OPTIMAL,73,0,0
10,700,10,10.0,469.0,-0.10746493540034359,-0.10268889984542486,OPTIMAL,77,0,0
10,700,10,10.0,506.0,-0.10730501110486867,-0.10268889984542486,OPTIMAL,84,0,0
10,700,10,10.0,563.0,-0.10697531255570905,-0.10268889984542486,OPTIMAL,93,0,0
10,700,10,10.0,620.0,-0.10664120617754512,-0.10268889984542486,OPTIMAL,101,0,0
10,700,10,10.0,673.0,-0.10636786258990531,-0.10268889984542486,OPTIMAL,109,0,0
10,700,10,10.0,735.0,-0.10623486737643456,-0.10268889984542486,OPTIMAL,115,0,0
10,700,10,10.0,796.0,-0.10590859894682902,-0.10268889984542486,OPTIMAL,123,0,0
10,700,10,10.0,936.0,-0.1058166134071371,-0.10268889984542486,OPTIMAL,131,0,0
10,700,10,10.0,1050.0,-0.10567972122062042,-0.10268889984542486,OPTIMAL,140,0,0
10,700,10,10.0,1212.0,-0.1055760602134217,-0.10268889984542486,OPTIMAL,153,0,0
10,700,10,10.0,1402.0,-0.10545540788941404,-0.10268889984542486,OPTIMAL,164,0,0
10,700,10,10.0,1523.0,-0.1053957580347386,-0.10268889984542486,OPTIMAL,173,0,0
10,700,10,10.0,1721.0,-0.10526805770475454,-0.10268889984542486,OPTIMAL,187,0,0
10,700,10,10.0,2090.0,-0.10514755679817005,-0.10268889984542486,OPTIMAL,201,0,0
10,700,10,10.0,2369.0,-0.10508982262893227,-0.10268889984542486,OPTIMAL,216,0,0
10,700,10,10.0,2692.0,-0.10497005172199239,-0.10268889984542486,OPTIMAL,229,0,0
10,700,10,10.0,3479.0,-0.10484011386039022,-0.10268889984542486,OPTIMAL,246,0,0
10,700,10,10.0,4063.0,-0.10474779488936786,-0.10268889984542486,OPTIMAL,259,0,0
10,700,10,10.0,4557.0,-0.10464371272629547,-0.10268889984542486,OPTIMAL,274,0,0
10,700,10,10.0,4999.0,-0.10458221723153988,-0.10268889984542486,OPTIMAL,283,0,0
10,700,10,10.0,5481.0,-0.10448974951605494,-0.10268889984542486,OPTIMAL,293,0,0
10,700,10,10.0,6019.0,-0.10445494180548313,-0.10268889984542486,OPTIMAL,309,0,0
10,700,10,10.0,6861.0,-0.1043778018605918,-0.10268889984542486,OPTIMAL,323,0,0
10,700,10,10.0,7501.0,-0.10430789224665153,-0.10268889984542486,OPTIMAL,338,0,0
10,700,10,10.0,8997.0,-0.10421376768421713,-0.10268889984542486,OPTIMAL,353,0,0
10,700,10,10.0,9802.0,-0.1041439698640008,-0.10268889984542486,OPTIMAL,369,0,0
10,700,10,10.0,11061.0,-0.10406253244486066,-0.10268889984542486,OPTIMAL,384,0,0
10,700,10,10.0,13442.0,-0.10400731496482128,-0.10268889984542486,OPTIMAL,395,0,0
10,700,10,10.0,14997.0,-0.10396887615590461,-0.10268889984542486,OPTIMAL,412,0,0
10,700,10,10.0,16160.0,-0.10384051943580094,-0.10268889984542486,OPTIMAL,422,0,0
10,700,10,10.0,17933.0,-0.10378012271571438,-0.10268889984542486,OPTIMAL,439,0,0
10,700,10,10.0,19831.0,-0.10372072597181163,-0.10268889984542486,OPTIMAL,452,0,0
10,700,10,10.0,21640.0,-0.10361705948185972,-0.10268889984542486,OPTIMAL,470,0,0
