seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
8,600,10,10.0,233.0,-0.1290604291620828,-0.11237182442027979,OPTIMAL,34,0,0
8,600,10,10.0,255.0,-0.12670974763204532,-0.11237182442027979,OPTIMAL,41,0,0
8,600,10,10.0,263.0,-0.12588706043899323,-0.11278450250749154,OPTIMAL,45,0,0
8,600,10,10.0,268.0,-0.1252385200687256,-0.11278450250749154,OPTIMAL,48,0,0
8,600,10,10.0,285.0,-0.12456770431958436,-0.11278450250749154,OPTIMAL,56,0,0
8,600,10,10.0,308.0,-0.1240032479634754,-0.11278450250749154,OPTIMAL,63,0,0
8,600,10,10.0,326.0,-0.12348861732592549,-0.11278450250749154,OPTIMAL,69,0,0
8,600,10,10.0,357.0,-0.12227396481128892,-0.11278450250749154,OPTIMAL,77,0,0
8,600,10,10.0,375.0,-0.12227396481128892,-0.11278450250749154,OPTIMAL,83,0,0
8,600,10,10.0,406.0,-0.12227396481128892,-0.11278450250749154,OPTIMAL,90,0,0
8,600,10,10.0,442.0,-0.12181237121360587,-0.11278450250749154,OPTIMAL,98,0,0
8,600,10,10.0,480.0,-0.12152065357222704,-0.11278450250749154,OPTIMAL,106,0,0
8,600,10,10.0,503.0,-0.12119532022658422,-0.11278450250749154,OPTIMAL,112,0,0
8,600,10,10.0,554.0,-0.12085479915952548,-0.11278450250749154,OPTIMAL,122,0,0
8,600,10,10.0,627.0,-0.12065347449832432,-0.11278450250749154,OPTIMAL,130,0,0
8,600,10,10.0,688.0,-0.12059770736334446,-0.11278450250749154,OPTIMAL,142,0,0
8,600,10,10.0,769.0,-0.1203712414647835,-0.11278450250749154,OPTIMAL,149,0,0
8,600,10,10.0,868.0,-0.1202663323524395,-0.11278450250749154,OPTIMAL,159,0,0
8,600,10,10.0,951.0,-0.120178122394958,-0.11278450250749154,OPTIMAL,168,0,0
8,600,10,10.0,1129.0,-0.12010110987558346,-0.11278450250749154,OPTIMAL,180,0,0
8,600,10,10.0,1287.0,-0.11990167815255212,-0.11278450250749154,OPTIMAL,194,0,0
8,600,10,10.0,1473.0,-0.11970306922234662,-0.11278450250749154,OPTIMAL,204,0,0
8,600,10,10.0,1750.0,-0.11960278983437514,-0.11278450250749154,OPTIMAL,218,0,0
8,600,10,10.0,1885.0,-0.1195169171587048,-0.11278450250749154,OPTIMAL,226,0,0
8,600,10,10.0,2223.0,-0.11939527665388808,-0.11278450250749154,OPTIMAL,239,0,0
8,600,10,10.0,2562.0,-0.11929509437909783,-0.11278450250749154,OPTIMAL,253,0,0
8,600,10,10.0,3077.0,-0.11914569211058093,-0.11278450250749154,OPTIMAL,267,0,0
