seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
6,900,10,10.0,527.0,-0.0932978840566963,-0.06164869797320845,OPTIMAL,28,0,0
6,900,10,10.0,563.0,-0.09148603146944503,-0.08244642080968696,OPTIMAL,33,0,0
6,900,10,10.0,607.0,-0.09037809637599487,-0.084240367548121,OPTIMAL,38,0,0
6,900,10,10.0,636.0,-0.08959008633810799,-0.084240367548121,OPTIMAL,44,0,0
6,900,10,10.0,677.0,-0.08860678572587011,-0.084240367548121,OPTIMAL,51,0,0
6,900,10,10.0,740.0,-0.08819357678902644,-0.084240367548121,OPTIMAL,59,0,0
6,900,10,10.0,775.0,-0.08720890676339674,-0.084240367548121,OPTIMAL,64,0,0
6,900,10,10.0,806.0,-0.08712107437767319,-0.084240367548121,OPTIMAL,71,0,0
6,900,10,10.0,816.0,-0.08710540283803221,-0.084240367548121,OPTIMAL,74,0,0
6,900,10,10.0,853.0,-0.08659928430403357,-0.084240367548121,OPTIMAL,78,0,0
6,900,10,10.0,908.0,-0.08638968070197366,-0.084240367548121,OPTIMAL,86,0,0
6,900,10,10.0,999.0,-0.08610118880038511,-0.084240367548121,OPTIMAL,97,0,0
6,900,10,10.0,1126.0,-0.08579930646582955,-0.084240367548121,OPTIMAL,106,0,0
6,900,10,10.0,1222.0,-0.0857295672932786,-0.084240367548121,OPTIMAL,114,0,0
6,900,10,10.0,1314.0,-0.08566315106000028,-0.084240367548121,OPTIMAL,124,0,0
6,900,10,10.0,1446.0,-0.0854376936570138,-0.084240367548121,OPTIMAL,133,0,0
6,900,10,10.0,1568.0,-0.08535044477916709,-0.084240367548121,OPTIMAL,142,0,0
6,900,10,10.0,1790.0,-0.08524115590156003,-0.084240367548121,OPTIMAL,150,0,0
6,900,10,10.0,2026.0,-0.08508946807514571,-0.084240367548121,OPTIMAL,159,0,0
6,900,10,10.0,2238.0,-0.08502762617812383,-0.084240367548121,OPTIMAL,170,0,0
