seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
6,500,10,20.0,119.0,-0.1611699201153813,-0.15177108855308882,OPTIMAL,27,0,0
6,500,10,20.0,132.0,-0.16113104511187082,-0.152699107050787,OPTIMAL,32,0,0
6,500,10,20.0,139.0,-0.15973773159635415,-0.15279884045466074,OPTIMAL,37,0,0
6,500,10,20.0,150.0,-0.158236582502425,-0.15284522440021828,OPTIMAL,45,0,0
6,500,10,20.0,159.0,-0.15786474523833718,-0.15340108075742753,OPTIMAL,50,0,0
6,500,10,20.0,166.0,-0.15751564268955062,-0.15340108075742753,OPTIMAL,54,0,0
6,500,10,20.0,175.0,-0.15645028790211382,-0.15340108075742753,OPTIMAL,59,0,0
6,500,10,20.0,185.0,-0.15645028790211382,-0.15353746934556797,OPTIMAL,63,0,0
6,500,10,20.0,220.0,-0.15645028790211382,-0.15353746934556797,OPTIMAL,82,0,0
6,500,10,20.0,255.0,-0.1563479734998562,-0.15402322578264938,OPTIMAL,99,0,0
6,500,10,20.0,281.0,-0.1558245779988202,-0.15402322578264938,OPTIMAL,110,0,0
6,500,10,20.0,293.0,-0.1555665373290854,-0.15402322578264938,OPTIMAL,116,0,0
6,500,10,20.0,316.0,-0.15554914089635166,-0.15402322578264938,OPTIMAL,125,0,0
