seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,300,20,20.0,8915.0,-0.4360190517351758,-0.35886660405634063,OPTIMAL,452,0,0
1,300,20,20.0,9784.0,-0.4355580573377573,-0.35886660405634063,OPTIMAL,470,0,0
1,300,20,20.0,10897.0,-0.435265474524959,-0.35886660405634063,OPTIMAL,487,0,0
1,300,20,20.0,12255.0,-0.4350399678868001,-0.35886660405634063,OPTIMAL,506,0,0
1,300,20,20.0,13457.0,-0.4348570198039208,-0.35886660405634063,OPTIMAL,521,0,0
1,300,20,20.0,14504.0,-0.4342313525480579,-0.35886660405634063,OPTIMAL,534,0,0
1,300,20,20.0,15617.0,-0.4339985219201892,-0.35886660405634063,OPTIMAL,552,0,0
1,300,20,20.0,17055.0,-0.4335894841169498,-0.35886660405634063,OPTIMAL,573,0,0
1,300,20,20.0,18075.0,-0.4333036235025759,-0.35886660405634063,OPTIMAL,590,0,0
1,300,20,20.0,19167.0,-0.4330861027459217,-0.35886660405634063,OPTIMAL,607,0,0
1,300,20,20.0,20210.0,-0.43282438413800456,-0.35886660405634063,OPTIMAL,622,0,0
1,300,20,20.0,21342.0,-0.43242529497747445,-0.35886660405634063,OPTIMAL,638,0,0
1,300,20,20.0,22364.0,-0.43223595249235625,-0.35886660405634063,OPTIMAL,655,0,0
1,300,20,20.0,23837.0,-0.4318981808849103,-0.35886660405634063,OPTIMAL,672,0,0
1,300,20,20.0,25119.0,-0.43160395082448855,-0.35886660405634063,OPTIMAL,685,0,0
1,300,20,20.0,26453.0,-0.43124155548954274,-0.35886660405634063,OPTIMAL,704,0,0
1,300,20,20.0,27581.0,-0.4309996359017977,-0.35886660405634063,OPTIMAL,722,0,0
1,300,20,20.0,28671.0,-0.4307773415571001,-0.35886660405634063,OPTIMAL,737,0,0
1,300,20,20.0,29690.0,-0.43054411787254987,-0.35886660405634063,OPTIMAL,754,0,0
1,300,20,20.0,30983.0,-0.4302935962582645,-0.35886660405634063,OPTIMAL,771,0,0
1,300,20,20.0,32195.0,-0.4300516827436287,-0.35886660405634063,OPTIMAL,786,0,0
1,300,20,20.0,33545.0,-0.42985976826106764,-0.35886660405634063,OPTIMAL,802,0,0
1,300,20,20.0,34621.0,-0.4296445376335474,-0.35886660405634063,OPTIMAL,815,0,0
1,300,20,20.0,35809.0,-0.4294459752709958,-0.35886660405634063,OPTIMAL,830,0,0
1,300,20,20.0,36701.0,-0.42925434438965443,-0.35886660405634063,OPTIMAL,843,0,0
1,300,20,20.0,37667.0,-0.42905971612632376,-0.35886660405634063,OPTIMAL,859,0,0
1,300,20,20.0,38809.0,-0.4288525125852737,-0.35886660405634063,OPTIMAL,874,0,0
1,300,20,20.0,40212.0,-0.42864624025865766,-0.35886660405634063,OPTIMAL,894,0,0
1,300,20,20.0,41613.0,-0.42845357256049277,-0.35886660405634063,OPTIMAL,910,0,0
1,300,20,20.0,42756.0,-0.42825960817893904,-0.35886660405634063,OPTIMAL,923,0,0
1,300,20,20.0,44042.0,-0.4280429505591832,-0.35886660405634063,OPTIMAL,941,0,0
1,300,20,20.0,45244.0,-0.42780211685809366,-0.35886660405634063,OPTIMAL,959,0,0
1,300,20,20.0,46751.0,-0.4271430557579835,-0.35886660405634063,OPTIMAL,976,0,0
1,300,20,20.0,48193.0,-0.42684090888246584,-0.35886660405634063,OPTIMAL,990,0,0
1,300,20,20.0,49515.0,-0.42660275967657024,-0.35886660405634063,OPTIMAL,1002,0,0
1,300,20,20.0,50641.0,-0.42631642061825126,-0.35886660405634063,OPTIMAL,1014,0,0
1,300,20,20.0,52290.0,-0.42610345075752337,-0.35886660405634063,OPTIMAL,1032,0,0
1,300,20,20.0,53375.0,-0.42588510833093557,-0.35886660405634063,OPTIMAL,1046,0,0
1,300,20,20.0,54616.0,-0.42562991069603295,-0.35886660405634063,OPTIMAL,1062,0,0
1,300,20,20.0,55754.0,-0.42537841371523055,-0.35886660405634063,OPTIMAL,1076,0,0
1,300,20,20.0,57209.0,-0.4251277268057121,-0.35886660405634063,OPTIMAL,1091,0,0
1,300,20,20.0,58722.0,-0.42494780322610387,-0.35886660405634063,OPTIMAL,1109,0,0
1,300,20,20.0,60128.0,-0.42476449916024617,-0.35886660405634063,OPTIMAL,1124,0,0
1,300,20,20.0,61593.0,-0.4244959572955708,-0.35886660405634063,OPTIMAL,1141,0,0
1,300,20,20.0,62900.0,-0.4242507539353935,-0.35886660405634063,OPTIMAL,1157,0,0
1,300,20,20.0,64560.0,-0.4239965984215365,-0.35886660405634063,OPTIMAL,1170,0,0
1,300,20,20.0,65767.0,-0.42375112537751836,-0.35886660405634063,OPTIMAL,1186,0,0
1,300,20,20.0,67158.0,-0.4234212721409347,-0.35886660405634063,OPTIMAL,1210,0,0
1,300,20,20.0,68759.0,-0.42319460990867686,-0.35886660405634063,OPTIMAL,1227,0,0
1,300,20,20.0,70085.0,-0.42293111684133683,-0.35886660405634063,OPTIMAL,1244,0,0
1,300,20,20.0,71743.0,-0.4227127145943215,-0.35886660405634063,OPTIMAL,1262,0,0
1,300,20,20.0,72580.0,-0.4224364717793706,-0.35886660405634063,OPTIMAL,1276,0,0
1,300,20,20.0,73979.0,-0.42222139562023675,-0.35886660405634063,OPTIMAL,1295,0,0
1,300,20,20.0,75271.0,-0.42194245778286404,-0.35886660405634063,OPTIMAL,1309,0,0
1,300,20,20.0,76492.0,-0.42167474531795746,-0.35886660405634063,OPTIMAL,1329,0,0
1,300,20,20.0,78097.0,-0.42146327008981643,-0.35886660405634063,OPTIMAL,1346,0,0
1,300,20,20.0,79316.0,-0.4212060208769165,-0.35886660405634063,OPTIMAL,1363,0,0
1,300,20,20.0,80652.0,-0.4209820239153112,-0.35886660405634063,OPTIMAL,1382,0,0
1,300,20,20.0,82002.0,-0.420818432350885,-0.35886660405634063,OPTIMAL,1401,0,0
1,300,20,20.0,83321.0,-0.4206126955690058,-0.35886660405634063,OPTIMAL,1418,0,0
1,300,20,20.0,84521.0,-0.42043218747474626,-0.35886660405634063,OPTIMAL,1432,0,0
1,300,20,20.0,86542.0,-0.4202706157727765,-0.35886660405634063,OPTIMAL,1452,0,0
1,300,20,20.0,87990.0,-0.42012968408114826,-0.35886660405634063,OPTIMAL,1464,0,0
1,300,20,20.0,90155.0,-0.41995117065913223,-0.35886660405634063,OPTIMAL,1486,0,0
1,300,20,20.0,91696.0,-0.4196885251708794,-0.35886660405634063,OPTIMAL,1502,0,0
1,300,20,20.0,92899.0,-0.41951286576549357,-0.35886660405634063,OPTIMAL,1521,0,0
1,300,20,20.0,94267.0,-0.4192686218238474,-0.35886660405634063,OPTIMAL,1539,0,0
1,300,20,20.0,95617.0,-0.41906631128599625,-0.35886660405634063,OPTIMAL,1557,0,0
1,300,20,20.0,97107.0,-0.41891699474935884,-0.35886660405634063,OPTIMAL,1572,0,0
1,300,20,20.0,98259.0,-0.41879831532842665,-0.35886660405634063,OPTIMAL,1586,0,0
1,300,20,20.0,99576.0,-0.4186327281878306,-0.35886660405634063,OPTIMAL,1602,0,0
1,300,20,20.0,100714.0,-0.41847005910860086,-0.35886660405634063,OPTIMAL,1613,0,0
1,300,20,20.0,101984.0,-0.41833822588887504,-0.35886660405634063,OPTIMAL,1629,0,0
1,300,20,20.0,103469.0,-0.41815646566741455,-0.35886660405634063,OPTIMAL,1642,0,0
1,300,20,20.0,104484.0,-0.41798989899761996,-0.35886660405634063,OPTIMAL,1655,0,0
1,300,20,20.0,105821.0,-0.41781777513881013,-0.35886660405634063,OPTIMAL,1672,0,0
1,300,20,20.0,107118.0,-0.41766755085869434,-0.35886660405634063,OPTIMAL,1685,0,0
1,300,20,20.0,108579.0,-0.41751149268524596,-0.35886660405634063,OPTIMAL,1696,0,0
1,300,20,20.0,109688.0,-0.4172537892029817,-0.35886660405634063,OPTIMAL,1710,0,0
1,300,20,20.0,110999.0,-0.41706184193109697,-0.35886660405634063,OPTIMAL,1727,0,0
1,300,20,20.0,112118.0,-0.4168825062833482,-0.35886660405634063,OPTIMAL,1744,0,0
1,300,20,20.0,113380.0,-0.41671668081942903,-0.35886660405634063,OPTIMAL,1761,0,0
1,300,20,20.0,114501.0,-0.41659217909631185,-0.35886660405634063,OPTIMAL,1780,0,0
1,300,20,20.0,115766.0,-0.4163758042181787,-0.35886660405634063,OPTIMAL,1796,0,0
1,300,20,20.0,117047.0,-0.4161252036282016,-0.35886660405634063,OPTIMAL,1810,0,0
1,300,20,20.0,118279.0,-0.4158887303594404,-0.35886660405634063,OPTIMAL,1823,0,0
1,300,20,20.0,119396.0,-0.4157143315656817,-0.35886660405634063,OPTIMAL,1838,0,0
1,300,20,20.0,120845.0,-0.41553185410124277,-0.35886660405634063,OPTIMAL,1857,0,0
1,300,20,20.0,122364.0,-0.4153978051817563,-0.35886660405634063,OPTIMAL,1871,0,0
1,300,20,20.0,123772.0,-0.4151945385696764,-0.35886660405634063,OPTIMAL,1889,0,0
1,300,20,20.0,125234.0,-0.4150491449888865,-0.35886660405634063,OPTIMAL,1901,0,0
1,300,20,20.0,126386.0,-0.41482638492449353,-0.35886660405634063,OPTIMAL,1912,0,0
1,300,20,20.0,127647.0,-0.4145874328552783,-0.35886660405634063,OPTIMAL,1926,0,0
1,300,20,20.0,129049.0,-0.4143388946076384,-0.35886660405634063,OPTIMAL,1941,0,0
1,300,20,20.0,130436.0,-0.4141552223619492,-0.35886660405634063,OPTIMAL,1956,0,0
1,300,20,20.0,131972.0,-0.4139829487474104,-0.35886660405634063,OPTIMAL,1972,0,0
1,300,20,20.0,133380.0,-0.4137315306608588,-0.35886660405634063,OPTIMAL,1988,0,0
1,300,20,20.0,134567.0,-0.4134962150454425,-0.35886660405634063,OPTIMAL,2003,0,0
1,300,20,20.0,136206.0,-0.41331513709993173,-0.35886660405634063,OPTIMAL,2020,0,0
1,300,20,20.0,137516.0,-0.4131889695930233,-0.35886660405634063,OPTIMAL,2032,0,0
1,300,20,20.0,138781.0,-0.413043482590231,-0.35886660405634063,OPTIMAL,2045,0,0
1,300,20,20.0,140208.0,-0.41282649570753766,-0.35886660405634063,OPTIMAL,2057,0,0
1,300,20,20.0,141707.0,-0.41256522781611704,-0.35886660405634063,OPTIMAL,2075,0,0
1,300,20,20.0,142774.0,-0.4122938746405578,-0.35886660405634063,OPTIMAL,2090,0,0
1,300,20,20.0,144109.0,-0.41202612316739023,-0.35886660405634063,OPTIMAL,2108,0,0
1,300,20,20.0,145776.0,-0.41170529241839676,-0.35886660405634063,OPTIMAL,2127,0,0
1,300,20,20.0,147165.0,-0.41151000705228424,-0.35886660405634063,OPTIMAL,2140,0,0
1,300,20,20.0,148243.0,-0.4113423100632538,-0.35886660405634063,OPTIMAL,2155,0,0
1,300,20,20.0,149271.0,-0.41117610016840456,-0.35886660405634063,OPTIMAL,2171,0,0
1,300,20,20.0,150746.0,-0.4110149825128113,-0.35886660405634063,OPTIMAL,2188,0,0
1,300,20,20.0,152809.0,-0.41083912048117893,-0.35886660405634063,OPTIMAL,2203,0,0
1,300,20,20.0,154091.0,-0.4106859124341153,-0.35886660405634063,OPTIMAL,2217,0,0
1,300,20,20.0,155708.0,-0.4104740620643686,-0.35886660405634063,OPTIMAL,2235,0,0
1,300,20,20.0,156913.0,-0.41023301211338387,-0.35886660405634063,OPTIMAL,2247,0,0
1,300,20,20.0,158195.0,-0.41002180469033456,-0.35886660405634063,OPTIMAL,2259,0,0
1,300,20,20.0,159462.0,-0.4097688608107034,-0.35886660405634063,OPTIMAL,2276,0,0
1,300,20,20.0,161115.0,-0.40959745229048067,-0.35886660405634063,OPTIMAL,2291,0,0
1,300,20,20.0,162867.0,-0.40936427484139426,-0.35886660405634063,OPTIMAL,2303,0,0
1,300,20,20.0,164280.0,-0.40908606505406664,-0.35886660405634063,OPTIMAL,2314,0,0
1,300,20,20.0,165444.0,-0.4088891921985588,-0.35886660405634063,OPTIMAL,2328,0,0
1,300,20,20.0,166617.0,-0.4087071819756116,-0.35886660405634063,OPTIMAL,2341,0,0
1,300,20,20.0,167661.0,-0.40846306066046273,-0.35886660405634063,OPTIMAL,2356,0,0
1,300,20,20.0,168541.0,-0.40825190213806456,-0.35886660405634063,OPTIMAL,2369,0,0
1,300,20,20.0,169452.0,-0.4080274042315446,-0.35886660405634063,OPTIMAL,2383,0,0
1,300,20,20.0,170340.0,-0.4077727733129404,-0.35886660405634063,OPTIMAL,2399,0,0
1,300,20,20.0,171468.0,-0.40755631537809434,-0.35886660405634063,OPTIMAL,2412,0,0
1,300,20,20.0,172443.0,-0.4073533093501063,-0.35886660405634063,OPTIMAL,2426,0,0
1,300,20,20.0,173516.0,-0.4071799428044656,-0.35886660405634063,OPTIMAL,2442,0,0
1,300,20,20.0,174643.0,-0.4070256156072901,-0.35886660405634063,OPTIMAL,2457,0,0
1,300,20,20.0,175563.0,-0.4068384314970388,-0.35886660405634063,OPTIMAL,2470,0,0
1,300,20,20.0,176527.0,-0.40657820520116955,-0.35886660405634063,OPTIMAL,2483,0,0
1,300,20,20.0,177386.0,-0.4063920242739013,-0.35886660405634063,OPTIMAL,2496,0,0
1,300,20,20.0,178387.0,-0.40621892935728393,-0.35886660405634063,OPTIMAL,2510,0,0
1,300,20,20.0,179384.0,-0.405984935630597,-0.35886660405634063,OPTIMAL,2524,0,0
1,300,20,20.0,180301.0,-0.4057820070853356,-0.35886660405634063,OPTIMAL,2537,0,0
1,300,20,20.0,181483.0,-0.40556185957614643,-0.35886660405634063,OPTIMAL,2550,0,0
1,300,20,20.0,182412.0,-0.40536072900618,-0.35886660405634063,OPTIMAL,2562,0,0
1,300,20,20.0,183431.0,-0.4050655556053154,-0.35886660405634063,OPTIMAL,2575,0,0
1,300,20,20.0,184511.0,-0.4048893781131222,-0.35886660405634063,OPTIMAL,2589,0,0
1,300,20,20.0,185394.0,-0.4046592349918505,-0.35886660405634063,OPTIMAL,2602,0,0
1,300,20,20.0,186221.0,-0.40438870413791433,-0.35886660405634063,OPTIMAL,2617,0,0
1,300,20,20.0,187254.0,-0.40409940775832076,-0.35886660405634063,OPTIMAL,2635,0,0
1,300,20,20.0,188125.0,-0.4039033738761174,-0.35886660405634063,OPTIMAL,2649,0,0
1,300,20,20.0,189301.0,-0.4037138703817055,-0.35886660405634063,OPTIMAL,2662,0,0
1,300,20,20.0,190197.0,-0.40339212172898586,-0.35886660405634063,OPTIMAL,2675,0,0
1,300,20,20.0,191056.0,-0.40320823822294255,-0.35886660405634063,OPTIMAL,2689,0,0
1,300,20,20.0,191910.0,-0.402979169209687,-0.35886660405634063,OPTIMAL,2701,0,0
1,300,20,20.0,192778.0,-0.4027321549181968,-0.35886660405634063,OPTIMAL,2714,0,0
1,300,20,20.0,193645.0,-0.40229049745190115,-0.35886660405634063,OPTIMAL,2725,0,0
1,300,20,20.0,194599.0,-0.40206926231172957,-0.35886660405634063,OPTIMAL,2737,0,0
1,300,20,20.0,195514.0,-0.40175057613667603,-0.35886660405634063,OPTIMAL,2751,0,0
1,300,20,20.0,196296.0,-0.4013884407260658,-0.35886660405634063,OPTIMAL,2762,0,0
1,300,20,20.0,197090.0,-0.401116217118858,-0.35886660405634063,OPTIMAL,2776,0,0
1,300,20,20.0,197822.0,-0.40089910259254646,-0.35886660405634063,OPTIMAL,2788,0,0
1,300,20,20.0,198779.0,-0.4006839411909743,-0.35886660405634063,OPTIMAL,2800,0,0
1,300,20,20.0,199546.0,-0.4004160151281059,-0.35886660405634063,OPTIMAL,2811,0,0
1,300,20,20.0,200384.0,-0.4001270885565569,-0.35886660405634063,OPTIMAL,2823,0,0
1,300,20,20.0,201102.0,-0.39979475298538475,-0.35886660405634063,OPTIMAL,2837,0,0
1,300,20,20.0,201726.0,-0.39942906803208916,-0.35886660405634063,OPTIMAL,2849,0,0
1,300,20,20.0,202320.0,-0.3990591290139485,-0.35886660405634063,OPTIMAL,2860,0,0
1,300,20,20.0,202836.0,-0.3986926073334046,-0.35886660405634063,OPTIMAL,2871,0,0
1,300,20,20.0,203440.0,-0.39834395992041494,-0.35886660405634063,OPTIMAL,2887,0,0
1,300,20,20.0,203930.0,-0.3981015990253096,-0.35886660405634063,OPTIMAL,2899,0,0
1,300,20,20.0,204452.0,-0.39772594395076877,-0.35886660405634063,OPTIMAL,2913,0,0
1,300,20,20.0,205017.0,-0.3973575173031643,-0.35886660405634063,OPTIMAL,2927,0,0
1,300,20,20.0,205548.0,-0.39704979580092975,-0.35886660405634063,OPTIMAL,2940,0,0
1,300,20,20.0,206045.0,-0.3967668899383944,-0.35886660405634063,OPTIMAL,2950,0,0
1,300,20,20.0,206685.0,-0.39633118088760144,-0.35886660405634063,OPTIMAL,2964,0,0
1,300,20,20.0,207333.0,-0.395965527870694,-0.35886660405634063,OPTIMAL,2976,0,0
1,300,20,20.0,207855.0,-0.39562473639350026,-0.35886660405634063,OPTIMAL,2987,0,0
1,300,20,20.0,208369.0,-0.39531352866243746,-0.35886660405634063,OPTIMAL,2997,0,0
1,300,20,20.0,209027.0,-0.3950578115055922,-0.35886660405634063,OPTIMAL,3010,0,0
1,300,20,20.0,209508.0,-0.3946341849683778,-0.35886660405634063,OPTIMAL,3026,0,0
1,300,20,20.0,210010.0,-0.394159924471681,-0.35886660405634063,OPTIMAL,3038,0,0
1,300,20,20.0,210685.0,-0.3937857830495458,-0.35886660405634063,OPTIMAL,3055,0,0
1,300,20,20.0,211454.0,-0.39350912773449825,-0.35886660405634063,OPTIMAL,3069,0,0
1,300,20,20.0,212195.0,-0.3932406706070625,-0.35886660405634063,OPTIMAL,3080,0,0
1,300,20,20.0,212818.0,-0.3929779512400229,-0.35886660405634063,OPTIMAL,3091,0,0
1,300,20,20.0,213483.0,-0.3925522113374032,-0.35886660405634063,OPTIMAL,3102,0,0
1,300,20,20.0,213993.0,-0.39224500438420407,-0.35886660405634063,OPTIMAL,3115,0,0
1,300,20,20.0,214505.0,-0.3918591183870583,-0.35886660405634063,OPTIMAL,3128,0,0
1,300,20,20.0,215103.0,-0.39157526108140295,-0.35886660405634063,OPTIMAL,3141,0,0
1,300,20,20.0,215707.0,-0.39127374673269816,-0.35886660405634063,OPTIMAL,3152,0,0
1,300,20,20.0,216159.0,-0.39098858013244137,-0.35886660405634063,OPTIMAL,3164,0,0
1,300,20,20.0,216675.0,-0.39070530006524656,-0.35886660405634063,OPTIMAL,3178,0,0
1,300,20,20.0,217118.0,-0.3903874419426968,-0.35886660405634063,OPTIMAL,3190,0,0
1,300,20,20.0,217566.0,-0.39002061682056677,-0.35886660405634063,OPTIMAL,3203,0,0
1,300,20,20.0,218025.0,-0.3897220488668298,-0.35886660405634063,OPTIMAL,3215,0,0
1,300,20,20.0,218487.0,-0.38933287499338,-0.35886660405634063,OPTIMAL,3228,0,0
1,300,20,20.0,218891.0,-0.3889116239783624,-0.35886660405634063,OPTIMAL,3241,0,0
1,300,20,20.0,219397.0,-0.3885009737934897,-0.35886660405634063,OPTIMAL,3255,0,0
1,300,20,20.0,219849.0,-0.38807946531095394,-0.35886660405634063,OPTIMAL,3267,0,0
1,300,20,20.0,220385.0,-0.38752581855915713,-0.35886660405634063,OPTIMAL,3277,0,0
1,300,20,20.0,220869.0,-0.38705190216498525,-0.35886660405634063,OPTIMAL,3288,0,0
1,300,20,20.0,221232.0,-0.386627868037152,-0.35886660405634063,OPTIMAL,3301,0,0
1,300,20,20.0,221623.0,-0.3861289404005447,-0.35886660405634063,OPTIMAL,3312,0,0
1,300,20,20.0,221992.0,-0.38569608589402604,-0.35886660405634063,OPTIMAL,3325,0,0
1,300,20,20.0,222399.0,-0.38525907355169964,-0.35886660405634063,OPTIMAL,3336,0,0
1,300,20,20.0,222800.0,-0.3848403461249421,-0.35886660405634063,OPTIMAL,3348,0,0
1,300,20,20.0,223172.0,-0.3843704689541317,-0.35886660405634063,OPTIMAL,3359,0,0
1,300,20,20.0,223514.0,-0.38390329586822736,-0.35886660405634063,OPTIMAL,3373,0,0
1,300,20,20.0,223845.0,-0.38341591268057806,-0.35886660405634063,OPTIMAL,3384,0,0
1,300,20,20.0,224209.0,-0.38285187302514356,-0.35886660405634063,OPTIMAL,3395,0,0
1,300,20,20.0,224556.0,-0.38237964408273895,-0.35886660405634063,OPTIMAL,3406,0,0
1,300,20,20.0,224883.0,-0.38198052505621055,-0.35886660405634063,OPTIMAL,3418,0,0
1,300,20,20.0,225236.0,-0.38154514745608753,-0.35886660405634063,OPTIMAL,3431,0,0
1,300,20,20.0,225488.0,-0.3810489053822646,-0.35886660405634063,OPTIMAL,3442,0,0
1,300,20,20.0,225784.0,-0.3805533628868514,-0.35886660405634063,OPTIMAL,3453,0,0
1,300,20,20.0,226070.0,-0.3800442500128494,-0.35886660405634063,OPTIMAL,3465,0,0
1,300,20,20.0,226370.0,-0.3795374394325712,-0.35886660405634063,OPTIMAL,3477,0,0
1,300,20,20.0,226661.0,-0.3790519841324266,-0.35886660405634063,OPTIMAL,3488,0,0
1,300,20,20.0,226982.0,-0.3785411937141715,-0.35886660405634063,OPTIMAL,3498,0,0
1,300,20,20.0,227231.0,-0.378193729890236,-0.35886660405634063,OPTIMAL,3510,0,0
1,300,20,20.0,227462.0,-0.37765541141767744,-0.35886660405634063,OPTIMAL,3520,0,0
1,300,20,20.0,227751.0,-0.37714910994140627,-0.35886660405634063,OPTIMAL,3531,0,0
1,300,20,20.0,228010.0,-0.37661285724140625,-0.35886660405634063,OPTIMAL,3544,0,0
1,300,20,20.0,228240.0,-0.3760801518046417,-0.35886660405634063,OPTIMAL,3554,0,0
1,300,20,20.0,228494.0,-0.3755691268494382,-0.35886660405634063,OPTIMAL,3565,0,0
1,300,20,20.0,228748.0,-0.3750492192499216,-0.35886660405634063,OPTIMAL,3578,0,0
1,300,20,20.0,228987.0,-0.37450915371626303,-0.35886660405634063,OPTIMAL,3589,0,0
1,300,20,20.0,229221.0,-0.3740121504227241,-0.35886660405634063,OPTIMAL,3601,0,0
1,300,20,20.0,229439.0,-0.37353124814332644,-0.35886660405634063,OPTIMAL,3612,0,0
1,300,20,20.0,229670.0,-0.3730577929023724,-0.35886660405634063,OPTIMAL,3624,0,0
1,300,20,20.0,229865.0,-0.37255527144203515,-0.35886660405634063,OPTIMAL,3636,0,0
1,300,20,20.0,230037.0,-0.3720566559932381,-0.35886660405634063,OPTIMAL,3647,0,0
1,300,20,20.0,230214.0,-0.37152272205782166,-0.35886660405634063,OPTIMAL,3657,0,0
1,300,20,20.0,230405.0,-0.3709438309469346,-0.35886660405634063,OPTIMAL,3667,0,0
1,300,20,20.0,230568.0,-0.3703840174070342,-0.35886660405634063,OPTIMAL,3678,0,0
1,300,20,20.0,230742.0,-0.3698391571322205,-0.35886660405634063,OPTIMAL,3690,0,0
1,300,20,20.0,230916.0,-0.36935484064143564,-0.35886660405634063,OPTIMAL,3701,0,0
1,300,20,20.0,231051.0,-0.36881480743822426,-0.35886660405634063,OPTIMAL,3713,0,0
1,300,20,20.0,231194.0,-0.36818905731009666,-0.35886660405634063,OPTIMAL,3725,0,0
1,300,20,20.0,231341.0,-0.36765945954070195,-0.35886660405634063,OPTIMAL,3737,0,0
1,300,20,20.0,231456.0,-0.36717470991642004,-0.35886660405634063,OPTIMAL,3748,0,0
1,300,20,20.0,231582.0,-0.3663839137620873,-0.35886660405634063,OPTIMAL,3758,0,0
1,300,20,20.0,231708.0,-0.3658396741276333,-0.35886660405634063,OPTIMAL,3771,0,0
1,300,20,20.0,231825.0,-0.3653843284973243,-0.35886660405634063,OPTIMAL,3783,0,0
1,300,20,20.0,231928.0,-0.36488753742591673,-0.35886660405634063,OPTIMAL,3794,0,0
1,300,20,20.0,232038.0,-0.3645593001855565,-0.35886660405634063,OPTIMAL,3805,0,0
1,300,20,20.0,232132.0,-0.36390083046858607,-0.35886660405634063,OPTIMAL,3815,0,0
1,300,20,20.0,232224.0,-0.3635883459385412,-0.35886660405634063,OPTIMAL,3825,0,0
1,300,20,20.0,232324.0,-0.3626232442335792,-0.35886660405634063,OPTIMAL,3837,0,0
1,300,20,20.0,232411.0,-0.3622613102097456,-0.35886660405634063,OPTIMAL,3847,0,0
