seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
10,800,10,10.0,326.0,-0.1016490041624095,-0.08948044664533777,OPTIMAL,24,0,0
10,800,10,10.0,352.0,-0.10044601221687177,-0.08948044664533777,OPTIMAL,28,0,0
10,800,10,10.0,395.0,-0.09988542828193865,-0.0911558215163782,OPTIMAL,35,0,0
10,800,10,10.0,437.0,-0.09922519316294304,-0.0911558215163782,OPTIMAL,41,0,0
10,800,10,10.0,457.0,-0.09804816921928879,-0.0912674806652341,OPTIMAL,46,0,0
10,800,10,10.0,500.0,-0.09701569314947533,-0.0912674806652341,OPTIMAL,53,0,0
10,800,10,10.0,523.0,-0.09688336356435756,-0.0912674806652341,OPTIMAL,58,0,0
10,800,10,10.0,580.0,-0.0966070266265358,-0.0912674806652341,OPTIMAL,66,0,0
10,800,10,10.0,610.0,-0.09614268623436706,-0.0912674806652341,OPTIMAL,72,0,0
10,800,10,10.0,678.0,-0.09580679186895395,-0.0912674806652341,OPTIMAL,81,0,0
10,800,10,10.0,742.0,-0.09518155808175263,-0.0912674806652341,OPTIMAL,89,0,0
10,800,10,10.0,794.0,-0.09512846633867227,-0.0912674806652341,OPTIMAL,97,0,0
10,800,10,10.0,874.0,-0.0947859013379927,-0.0912674806652341,OPTIMAL,107,0,0
10,800,10,10.0,988.0,-0.09464647625765216,-0.0912674806652341,OPTIMAL,114,0,0
10,800,10,10.0,1103.0,-0.09459421196004275,-0.0912674806652341,OPTIMAL,122,0,0
10,800,10,10.0,1271.0,-0.09448217907402787,-0.0912674806652341,OPTIMAL,132,0,0
10,800,10,10.0,1430.0,-0.09438923319729992,-0.0912674806652341,OPTIMAL,140,0,0
10,800,10,10.0,1634.0,-0.09421121107812816,-0.0912674806652341,OPTIMAL,150,0,0
10,800,10,10.0,1827.0,-0.0940339513783652,-0.0912674806652341,OPTIMAL,157,0,0
10,800,10,10.0,2011.0,-0.09396624447576438,-0.0912674806652341,OPTIMAL,169,0,0
10,800,10,10.0,2168.0,-0.09390604453344202,-0.0912674806652341,OPTIMAL,176,0,0
10,800,10,10.0,2467.0,-0.09381746125893344,-0.0912674806652341,OPTIMAL,187,0,0
10,800,10,10.0,2969.0,-0.09371153008937655,-0.0912674806652341,OPTIMAL,199,0,0
10,800,10,10.0,3356.0,-0.09363961102813259,-0.0912674806652341,OPTIMAL,211,0,0
10,800,10,10.0,4025.0,-0.09355806775372566,-0.0912674806652341,OPTIMAL,226,0,0
10,800,10,10.0,4480.0,-0.09342870010397152,-0.0912674806652341,OPTIMAL,239,0,0
10,800,10,10.0,5078.0,-0.09339028047767456,-0.0912674806652341,OPTIMAL,252,0,0
10,800,10,10.0,5860.0,-0.09332079864543912,-0.0912674806652341,OPTIMAL,268,0,0
10,800,10,10.0,6364.0,-0.09326926985536899,-0.0912674806652341,OPTIMAL,278,0,0
10,800,10,10.0,7286.0,-0.09320142488508723,-0.0912674806652341,OPTIMAL,291,0,0
10,800,10,10.0,8240.0,-0.09311328477221142,-0.0912674806652341,OPTIMAL,305,0,0
10,800,10,10.0,9580.0,-0.0930315337397715,-0.0912674806652341,OPTIMAL,319,0,0
10,800,10,10.0,11586.0,-0.09294569564673166,-0.0912674806652341,OPTIMAL,339,0,0
10,800,10,10.0,14350.0,-0.09292400939084167,-0.0912674806652341,OPTIMAL,357,0,0
10,800,10,10.0,15425.0,-0.09290017350489747,-0.0912674806652341,OPTIMAL,370,0,0
10,800,10,10.0,16511.0,-0.09282864248129247,-0.0912674806652341,OPTIMAL,384,0,0
10,800,10,10.0,21566.0,-0.09273786318391866,-0.0912674806652341,OPTIMAL,405,0,0
10,800,10,10.0,24288.0,-0.09269808070579585,-0.0912674806652341,OPTIMAL,424,0,0
10,800,10,10.0,26897.0,-0.09265520302336976,-0.0912674806652341,OPTIMAL,438,0,0
10,800,10,10.0,29562.0,-0.09256091481644946,-0.0912674806652341,OPTIMAL,457,0,0
10,800,10,10.0,35246.0,-0.09251116361062957,-0.0912674806652341,OPTIMAL,479,0,0
10,800,10,10.0,40058.0,-0.09247746440482082,-0.0912674806652341,OPTIMAL,495,0,0
10,800,10,10.0,54722.0,-0.09243605221382309,-0.0912674806652341,OPTIMAL,517,0,0
10,800,10,10.0,71277.0,-0.09239067678536082,-0.0912674806652341,OPTIMAL,536,0,0
10,800,10,10.0,77063.0,-0.09233531643014883,-0.0912674806652341,OPTIMAL,558,0,0
10,800,10,10.0,86147.0,-0.09221565369730003,-0.0912674806652341,OPTIMAL,579,0,0
10,800,10,10.0,93525.0,-0.09212802861386947,-0.0912674806652341,OPTIMAL,599,0,0
