seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
1,200,10,10.0,60.0,-0.3110741732293473,-0.29670648905532987,OPTIMAL,31,0,0
1,200,10,10.0,71.0,-0.3079270638690213,-0.29670648905532987,OPTIMAL,39,0,0
1,200,10,10.0,86.0,-0.30775474947431125,-0.29670648905532987,OPTIMAL,44,0,0
1,200,10,10.0,93.0,-0.3064931768078735,-0.29670648905532987,OPTIMAL,47,0,0
1,200,10,10.0,101.0,-0.3049741359116972,-0.29670648905532987,OPTIMAL,54,0,0
1,200,10,10.0,110.0,-0.3044522178316412,-0.29670648905532987,OPTIMAL,62,0,0
1,200,10,10.0,121.0,-0.3038773927864259,-0.29670648905532987,OPTIMAL,68,0,0
1,200,10,10.0,132.0,-0.3021007244427834,-0.29670648905532987,OPTIMAL,76,0,0
1,200,10,10.0,143.0,-0.30170498399280604,-0.29670648905532987,OPTIMAL,85,0,0
1,200,10,10.0,154.0,-0.3014712011362214,-0.29670648905532987,OPTIMAL,92,0,0
1,200,10,10.0,166.0,-0.30033437705628824,-0.29670648905532987,OPTIMAL,99,0,0
1,200,10,10.0,180.0,-0.30017634566718654,-0.29670648905532987,OPTIMAL,105,0,0
1,200,10,10.0,196.0,-0.2993879473536395,-0.29670648905532987,OPTIMAL,115,0,0
