seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
5,600,10,10.0,203.0,-0.12863591127075508,-0.10282875285650238,OPTIMAL,28,0,0
5,600,10,10.0,216.0,-0.12711064699525043,-0.11501271382258177,OPTIMAL,34,0,0
5,600,10,10.0,234.0,-0.12446138736016352,-0.11501271382258177,OPTIMAL,41,0,0
5,600,10,10.0,245.0,-0.12446138736016352,-0.11729573236600269,OPTIMAL,45,0,0
5,600,10,10.0,259.0,-0.12422699446248348,-0.11729573236600269,OPTIMAL,51,0,0
5,600,10,10.0,279.0,-0.12293319316472723,-0.11729573236600269,OPTIMAL,59,0,0
5,600,10,10.0,294.0,-0.12209298758761175,-0.11729573236600269,OPTIMAL,65,0,0
5,600,10,10.0,303.0,-0.12209298758761175,-0.11729573236600269,OPTIMAL,71,0,0
5,600,10,10.0,327.0,-0.12099835795131603,-0.11729573236600269,OPTIMAL,79,0,0
5,600,10,10.0,361.0,-0.12061552332434838,-0.11729573236600269,OPTIMAL,87,0,0
5,600,10,10.0,390.0,-0.12061552332434838,-0.11729573236600269,OPTIMAL,94,0,0
5,600,10,10.0,430.0,-0.12061552332434838,-0.11729573236600269,OPTIMAL,102,0,0
5,600,10,10.0,468.0,-0.12025364818412118,-0.11729573236600269,OPTIMAL,112,0,0
5,600,10,10.0,510.0,-0.12011722327969969,-0.11729573236600269,OPTIMAL,121,0,0
5,600,10,10.0,548.0,-0.11999174509481225,-0.11729573236600269,OPTIMAL,128,0,0
5,600,10,10.0,654.0,-0.11988630977310136,-0.11729573236600269,OPTIMAL,135,0,0
5,600,10,10.0,739.0,-0.11969848335314477,-0.11729573236600269,OPTIMAL,150,0,0
5,600,10,10.0,815.0,-0.11951711689159639,-0.11729573236600269,OPTIMAL,159,0,0
5,600,10,10.0,902.0,-0.11943127876925784,-0.11729573236600269,OPTIMAL,171,0,0
5,600,10,10.0,1034.0,-0.11924422394150302,-0.11729573236600269,OPTIMAL,184,0,0
5,600,10,10.0,1194.0,-0.11913496860664814,-0.11729573236600269,OPTIMAL,195,0,0
5,600,10,10.0,1329.0,-0.11906757082746673,-0.11729573236600269,OPTIMAL,208,0,0
5,600,10,10.0,1603.0,-0.11897017763091172,-0.11729573236600269,OPTIMAL,224,0,0
5,600,10,10.0,1903.0,-0.11888052061543809,-0.11729573236600269,OPTIMAL,239,0,0
5,600,10,10.0,2177.0,-0.11864062122538044,-0.11729573236600269,OPTIMAL,252,0,0
5,600,10,10.0,2424.0,-0.11858123147585381,-0.11729573236600269,OPTIMAL,264,0,0
5,600,10,10.0,2869.0,-0.11854447874499169,-0.11729573236600269,OPTIMAL,279,0,0
5,600,10,10.0,3230.0,-0.11843363345633523,-0.11729573236600269,OPTIMAL,293,0,0
