seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
3,700,10,10.0,297.0,-0.11325257967574076,-0.0954770881262889,OPTIMAL,27,0,0
3,700,10,10.0,316.0,-0.1123058442946032,-0.10129880814416313,OPTIMAL,31,0,0
3,700,10,10.0,347.0,-0.11095462303506431,-0.10129880814416313,OPTIMAL,38,0,0
3,700,10,10.0,387.0,-0.1098735197377956,-0.10129880814416313,OPTIMAL,47,0,0
3,700,10,10.0,427.0,-0.10879749665038277,-0.10129880814416313,OPTIMAL,52,0,0
3,700,10,10.0,451.0,-0.10871596535820367,-0.10129880814416313,OPTIMAL,56,0,0
3,700,10,10.0,474.0,-0.10780557165091956,-0.10129880814416313,OPTIMAL,60,0,0
3,700,10,10.0,504.0,-0.10768782240715706,-0.10129880814416313,OPTIMAL,66,0,0
3,700,10,10.0,545.0,-0.10732354469883423,-0.10129880814416313,OPTIMAL,75,0,0
3,700,10,10.0,591.0,-0.10660767440658248,-0.10129880814416313,OPTIMAL,83,0,0
3,700,10,10.0,632.0,-0.10648438658157133,-0.10129880814416313,OPTIMAL,91,0,0
3,700,10,10.0,664.0,-0.10622852150097174,-0.10129880814416313,OPTIMAL,96,0,0
3,700,10,10.0,743.0,-0.10606275147833141,-0.10129880814416313,OPTIMAL,108,0,0
3,700,10,10.0,813.0,-0.1058235136940817,-0.10129880814416313,OPTIMAL,117,0,0
3,700,10,10.0,920.0,-0.10561208059013485,-0.10129880814416313,OPTIMAL,127,0,0
3,700,10,10.0,1061.0,-0.10542991487916399,-0.10129880814416313,OPTIMAL,137,0,0
3,700,10,10.0,1245.0,-0.10535096238133097,-0.10129880814416313,OPTIMAL,145,0,0
3,700,10,10.0,1403.0,-0.10520696662534465,-0.10129880814416313,OPTIMAL,155,0,0
3,700,10,10.0,1609.0,-0.10501888849613816,-0.10129880814416313,OPTIMAL,168,0,0
3,700,10,10.0,1828.0,-0.10488012190225837,-0.10129880814416313,OPTIMAL,178,0,0
3,700,10,10.0,2176.0,-0.10477004791589209,-0.10129880814416313,OPTIMAL,190,0,0
3,700,10,10.0,2465.0,-0.10467241488892412,-0.10129880814416313,OPTIMAL,202,0,0
3,700,10,10.0,2804.0,-0.10457051601180566,-0.10129880814416313,OPTIMAL,217,0,0
3,700,10,10.0,3223.0,-0.10447589412714518,-0.10129880814416313,OPTIMAL,230,0,0
3,700,10,10.0,3621.0,-0.1044333557775707,-0.10129880814416313,OPTIMAL,244,0,0
3,700,10,10.0,4701.0,-0.10437033671631445,-0.10129880814416313,OPTIMAL,258,0,0
3,700,10,10.0,5406.0,-0.10430597679375361,-0.10129880814416313,OPTIMAL,277,0,0
3,700,10,10.0,6254.0,-0.10417131887495011,-0.10129880814416313,OPTIMAL,291,0,0
3,700,10,10.0,7348.0,-0.10409209459632755,-0.10129880814416313,OPTIMAL,305,0,0
3,700,10,10.0,9500.0,-0.10401016340934943,-0.10129880814416313,OPTIMAL,324,0,0
3,700,10,10.0,12076.0,-0.10395271383283854,-0.10129880814416313,OPTIMAL,337,0,0
3,700,10,10.0,13440.0,-0.10391869995239135,-0.10129880814416313,OPTIMAL,349,0,0
3,700,10,10.0,14559.0,-0.10385487980409036,-0.10129880814416313,OPTIMAL,362,0,0
3,700,10,10.0,16008.0,-0.10376421345574201,-0.10129880814416313,OPTIMAL,380,0,0
3,700,10,10.0,17302.0,-0.10364114583807607,-0.10129880814416313,OPTIMAL,398,0,0
3,700,10,10.0,18785.0,-0.10356561546286439,-0.10129880814416313,OPTIMAL,412,0,0
3,700,10,10.0,20855.0,-0.103490769116896,-0.10129880814416313,OPTIMAL,431,0,0
3,700,10,10.0,22006.0,-0.10340490619368833,-0.10129880814416313,OPTIMAL,441,0,0
3,700,10,10.0,25117.0,-0.10334981634218546,-0.10129880814416313,OPTIMAL,457,0,0
3,700,10,10.0,28306.0,-0.10331881386520032,-0.10129880814416313,OPTIMAL,472,0,0
3,700,10,10.0,35985.0,-0.10325167215350602,-0.10129880814416313,OPTIMAL,497,0,0
3,700,10,10.0,38168.0,-0.10317312705401849,-0.10129880814416313,OPTIMAL,515,0,0
3,700,10,10.0,43891.0,-0.10314190380383276,-0.10129880814416313,OPTIMAL,536,0,0
3,700,10,10.0,48035.0,-0.10310619040097214,-0.10129880814416313,OPTIMAL,553,0,0
3,700,10,10.0,51303.0,-0.10307576151738923,-0.10129880814416313,OPTIMAL,569,0,0
3,700,10,10.0,55097.0,-0.10286695757800678,-0.10129880814416313,OPTIMAL,592,0,0
3,700,10,10.0,61838.0,-0.10279258307706868,-0.10129880814416313,OPTIMAL,612,0,0
3,700,10,10.0,64838.0,-0.10275105226240903,-0.10129880814416313,OPTIMAL,629,0,0
3,700,10,10.0,69240.0,-0.10267839489192533,-0.10129880814416313,OPTIMAL,652,0,0
3,700,10,10.0,71975.0,-0.10261730130938135,-0.10129880814416313,OPTIMAL,666,0,0
3,700,10,10.0,75847.0,-0.10256742794279818,-0.10129880814416313,OPTIMAL,683,0,0
3,700,10,10.0,78471.0,-0.10249013114202718,-0.10129880814416313,OPTIMAL,707,0,0
3,700,10,10.0,85540.0,-0.10246447530600652,-0.10129880814416313,OPTIMAL,727,0,0
3,700,10,10.0,89867.0,-0.1024127810072644,-0.10129880814416313,OPTIMAL,744,0,0
3,700,10,10.0,97901.0,-0.10238122511177009,-0.10129880814416313,OPTIMAL,764,0,0
3,700,10,10.0,104794.0,-0.10235610769339873,-0.10129880814416313,OPTIMAL,781,0,0
3,700,10,10.0,114998.0,-0.10230653324466787,-0.10129880814416313,OPTIMAL,804,0,0
