seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
6,700,10,10.0,356.0,-0.11308682673505638,-0.07563905172111451,OPTIMAL,28,0,0
6,700,10,10.0,385.0,-0.11254198933833673,-0.07563905172111451,OPTIMAL,34,0,0
6,700,10,10.0,402.0,-0.111388555053843,-0.07563905172111451,OPTIMAL,38,0,0
6,700,10,10.0,423.0,-0.11096649550823112,-0.10367997672904,OPTIMAL,45,0,0
6,700,10,10.0,471.0,-0.10951834787284219,-0.10367997672904,OPTIMAL,52,0,0
6,700,10,10.0,485.0,-0.10884716026202826,-0.10513296503243365,OPTIMAL,56,0,0
6,700,10,10.0,512.0,-0.10884716026202826,-0.10513296503243365,OPTIMAL,62,0,0
6,700,10,10.0,551.0,-0.1078262849439022,-0.10513296503243365,OPTIMAL,69,0,0
6,700,10,10.0,577.0,-0.10763083697535153,-0.10513296503243365,OPTIMAL,76,0,0
6,700,10,10.0,625.0,-0.10748834408813114,-0.10513296503243365,OPTIMAL,83,0,0
6,700,10,10.0,691.0,-0.10684710351258617,-0.10513296503243365,OPTIMAL,91,0,0
6,700,10,10.0,722.0,-0.10663718957682511,-0.10513296503243365,OPTIMAL,98,0,0
6,700,10,10.0,771.0,-0.10648837671248634,-0.10513296503243365,OPTIMAL,104,0,0
6,700,10,10.0,837.0,-0.1062038294955769,-0.10513296503243365,OPTIMAL,114,0,0
6,700,10,10.0,897.0,-0.10613972596719214,-0.10513296503243365,OPTIMAL,121,0,0
