seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
10,500,10,20.0,108.0,-0.1603152883938621,-0.15302382009453314,OPTIMAL,27,0,0
10,500,10,20.0,109.0,-0.1603152883938621,-0.15302382009453314,OPTIMAL,29,0,0
10,500,10,20.0,128.0,-0.1600096216428903,-0.15353914691513024,OPTIMAL,35,0,0
10,500,10,20.0,134.0,-0.15956665025940545,-0.15353914691513024,OPTIMAL,39,0,0
10,500,10,20.0,140.0,-0.15878660231418013,-0.15356481177126458,OPTIMAL,43,0,0
10,500,10,20.0,153.0,-0.1577313384573443,-0.15368640441382947,OPTIMAL,49,0,0
10,500,10,20.0,161.0,-0.15703471361189444,-0.1539693204703119,OPTIMAL,55,0,0
10,500,10,20.0,167.0,-0.15677845570204962,-0.1539693204703119,OPTIMAL,60,0,0
10,500,10,20.0,205.0,-0.15618059064372325,-0.1539693204703119,OPTIMAL,71,0,0
10,500,10,20.0,211.0,-0.15595240064580618,-0.1539693204703119,OPTIMAL,76,0,0
10,500,10,20.0,311.0,-0.15574407496215348,-0.1539693204703119,OPTIMAL,95,0,0
10,500,10,20.0,343.0,-0.1555702332698844,-0.1542102770816585,OPTIMAL,102,0,0
