seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
2,900,10,10.0,603.0,-0.09074726682806698,-0.07253938819182645,OPTIMAL,30,0,0
2,900,10,10.0,648.0,-0.09074726682806698,-0.07904405253379909,OPTIMAL,35,0,0
2,900,10,10.0,700.0,-0.09048079322368771,-0.0823244861214652,OPTIMAL,42,0,0
2,900,10,10.0,741.0,-0.08984053594219046,-0.0823244861214652,OPTIMAL,47,0,0
2,900,10,10.0,790.0,-0.08732656619416249,-0.0823244861214652,OPTIMAL,54,0,0
2,900,10,10.0,816.0,-0.08732656619416249,-0.0823244861214652,OPTIMAL,59,0,0
2,900,10,10.0,837.0,-0.08732656619416249,-0.0823244861214652,OPTIMAL,62,0,0
2,900,10,10.0,872.0,-0.08718301381782155,-0.0823244861214652,OPTIMAL,66,0,0
2,900,10,10.0,931.0,-0.08687981216374685,-0.0823244861214652,OPTIMAL,74,0,0
2,900,10,10.0,972.0,-0.08662468901799164,-0.0823244861214652,OPTIMAL,80,0,0
2,900,10,10.0,1053.0,-0.0858860411535929,-0.0823244861214652,OPTIMAL,88,0,0
2,900,10,10.0,1120.0,-0.0858860411535929,-0.0823244861214652,OPTIMAL,96,0,0
2,900,10,10.0,1191.0,-0.0858560830957636,-0.0823244861214652,OPTIMAL,104,0,0
2,900,10,10.0,1302.0,-0.0856660349670237,-0.0823244861214652,OPTIMAL,111,0,0
2,900,10,10.0,1448.0,-0.08551724717504147,-0.0823244861214652,OPTIMAL,121,0,0
2,900,10,10.0,1582.0,-0.08536496867744926,-0.08300982572943753,OPTIMAL,130,0,0
2,900,10,10.0,1759.0,-0.08521860320192812,-0.08300982572943753,OPTIMAL,141,0,0
2,900,10,10.0,1936.0,-0.08510985129335348,-0.08300982572943753,OPTIMAL,152,0,0
2,900,10,10.0,2171.0,-0.08499227674888431,-0.08300982572943753,OPTIMAL,164,0,0
2,900,10,10.0,2449.0,-0.08485541330756638,-0.08300982572943753,OPTIMAL,175,0,0
2,900,10,10.0,2948.0,-0.0847473467779244,-0.08300982572943753,OPTIMAL,184,0,0
2,900,10,10.0,3298.0,-0.08464424872044778,-0.08300982572943753,OPTIMAL,191,0,0
2,900,10,10.0,3654.0,-0.08455289645243363,-0.08300982572943753,OPTIMAL,202,0,0
2,900,10,10.0,4365.0,-0.08446545215326663,-0.08300982572943753,OPTIMAL,214,0,0
2,900,10,10.0,4736.0,-0.08440703620653894,-0.08300982572943753,OPTIMAL,225,0,0
2,900,10,10.0,6391.0,-0.08433930859498613,-0.08300982572943753,OPTIMAL,247,0,0
2,900,10,10.0,7294.0,-0.0842884097936448,-0.08300982572943753,OPTIMAL,261,0,0
2,900,10,10.0,7870.0,-0.08422786917258049,-0.08300982572943753,OPTIMAL,273,0,0
2,900,10,10.0,9066.0,-0.08417738337536142,-0.08300982572943753,OPTIMAL,286,0,0
2,900,10,10.0,10038.0,-0.08406273588881241,-0.08300982572943753,OPTIMAL,300,0,0
2,900,10,10.0,11002.0,-0.0839995675041717,-0.08300982572943753,OPTIMAL,311,0,0
2,900,10,10.0,12252.0,-0.08395609604888776,-0.08300982572943753,OPTIMAL,327,0,0
2,900,10,10.0,14077.0,-0.08393251146455366,-0.08300982572943753,OPTIMAL,338,0,0
2,900,10,10.0,18198.0,-0.08385569506430876,-0.08300982572943753,OPTIMAL,357,0,0
2,900,10,10.0,20654.0,-0.08378852218374204,-0.08300982572943753,OPTIMAL,371,0,0
