seed,numberOfExperiments,numberOfParameters,N,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings
7,800,10,10.0,298.0,-0.10213300347348923,-0.08638322698932711,OPTIMAL,23,0,0
7,800,10,10.0,352.0,-0.10124495674094276,-0.09033555320895108,OPTIMAL,29,0,0
7,800,10,10.0,377.0,-0.09827848276050555,-0.09155777139402199,OPTIMAL,35,0,0
7,800,10,10.0,406.0,-0.09779689811183681,-0.09155777139402199,OPTIMAL,40,0,0
7,800,10,10.0,434.0,-0.09693562098646742,-0.09155777139402199,OPTIMAL,46,0,0
7,800,10,10.0,446.0,-0.09644697252471277,-0.09155777139402199,OPTIMAL,49,0,0
7,800,10,10.0,465.0,-0.09644697252471277,-0.09155777139402199,OPTIMAL,53,0,0
7,800,10,10.0,502.0,-0.09619485341497137,-0.09155777139402199,OPTIMAL,60,0,0
7,800,10,10.0,542.0,-0.09602378397358416,-0.09155777139402199,OPTIMAL,65,0,0
7,800,10,10.0,579.0,-0.09550895390557831,-0.09155777139402199,OPTIMAL,72,0,0
7,800,10,10.0,657.0,-0.09512818241569707,-0.09155777139402199,OPTIMAL,79,0,0
7,800,10,10.0,730.0,-0.09482036908894886,-0.09155777139402199,OPTIMAL,87,0,0
7,800,10,10.0,810.0,-0.09472397875752656,-0.09155777139402199,OPTIMAL,95,0,0
7,800,10,10.0,915.0,-0.09452347804949887,-0.09155777139402199,OPTIMAL,105,0,0
7,800,10,10.0,1028.0,-0.09431214536011598,-0.09155777139402199,OPTIMAL,116,0,0
7,800,10,10.0,1125.0,-0.09423621838002891,-0.09155777139402199,OPTIMAL,126,0,0
7,800,10,10.0,1370.0,-0.0940010463867896,-0.09155777139402199,OPTIMAL,137,0,0
7,800,10,10.0,1514.0,-0.09389414637133513,-0.09155777139402199,OPTIMAL,144,0,0
7,800,10,10.0,1702.0,-0.09381660110224027,-0.09155777139402199,OPTIMAL,154,0,0
7,800,10,10.0,1901.0,-0.09369552495161387,-0.09155777139402199,OPTIMAL,163,0,0
7,800,10,10.0,2165.0,-0.09364520370331714,-0.09155777139402199,OPTIMAL,173,0,0
7,800,10,10.0,2515.0,-0.09355309146384197,-0.09155777139402199,OPTIMAL,189,0,0
7,800,10,10.0,3023.0,-0.09347444656842907,-0.09155777139402199,OPTIMAL,202,0,0
7,800,10,10.0,3562.0,-0.09339461255315004,-0.09155777139402199,OPTIMAL,211,0,0
7,800,10,10.0,3891.0,-0.09334042475371716,-0.09155777139402199,OPTIMAL,221,0,0
7,800,10,10.0,4328.0,-0.09326631508662453,-0.09155777139402199,OPTIMAL,233,0,0
7,800,10,10.0,5746.0,-0.09317799071777957,-0.09155777139402199,OPTIMAL,249,0,0
7,800,10,10.0,6927.0,-0.09309870758742511,-0.09155777139402199,OPTIMAL,261,0,0
7,800,10,10.0,7710.0,-0.09297656242227795,-0.09155777139402199,OPTIMAL,271,0,0
7,800,10,10.0,8992.0,-0.09292110044054937,-0.09155777139402199,OPTIMAL,287,0,0
7,800,10,10.0,10423.0,-0.09284898272461793,-0.09155777139402199,OPTIMAL,298,0,0
7,800,10,10.0,11518.0,-0.09276924275935947,-0.09155777139402199,OPTIMAL,317,0,0
7,800,10,10.0,12677.0,-0.09269415602074008,-0.09155777139402199,OPTIMAL,333,0,0
7,800,10,10.0,13819.0,-0.09263157612342177,-0.09155777139402199,OPTIMAL,347,0,0
7,800,10,10.0,15804.0,-0.09256149430583058,-0.09155777139402199,OPTIMAL,368,0,0
7,800,10,10.0,18235.0,-0.09251444771136022,-0.09155777139402199,OPTIMAL,386,0,0
7,800,10,10.0,19592.0,-0.09246628936182472,-0.09155777139402199,OPTIMAL,401,0,0
